obs,conductivity_millisiemens,conductivity_millisiemens_qc_executed,conductivity_millisiemens_qc_results,density,density_qc_executed,density_qc_results,deployment,dpc_ctd_seawater_conductivity,dpc_ctd_seawater_conductivity_qc_executed,dpc_ctd_seawater_conductivity_qc_results,driver_timestamp,ingestion_timestamp,internal_timestamp,lat,lon,port_timestamp,practical_salinity,practical_salinity_qc_executed,practical_salinity_qc_results,preferred_timestamp,pressure,pressure_qc_executed,pressure_qc_results,raw_time_microseconds,raw_time_seconds,temp,temp_qc_executed,temp_qc_results,time
"('2415',)",33.5542984009,1,0,1029.03012163,29,29,2,3.35542984009,29,13,3724598987.02,3724598987.46,3659602501.24,44.36829,-124.9528,0.0,34.0641722847,29,29,internal_timestamp,474.049987793,29,29,235157,1450613701,5.7828001976,29,29,3659602501.24
"('2416',)",33.5527992249,1,0,1029.02624645,29,29,2,3.35527992249,29,13,3724598987.02,3724598987.47,3659602512.22,44.36829,-124.9528,0.0,34.0646739686,29,29,internal_timestamp,473.070007324,29,29,223598,1450613712,5.7810997963,29,29,3659602512.22
"('2417',)",33.5554008484,1,0,1029.0202006,29,29,2,3.35554008484,29,13,3724598987.02,3724598987.47,3659602523.23,44.36829,-124.9528,0.0,34.0636905863,29,29,internal_timestamp,472.049987793,29,29,226999,1450613723,5.78550004959,29,29,3659602523.23
"('2418',)",33.5573997498,1,0,1029.01531009,29,29,2,3.35573997498,29,13,3724598987.02,3724598987.47,3659602534.23,44.36829,-124.9528,0.0,34.0636106963,29,29,internal_timestamp,471.079986572,29,29,229480,1450613734,5.78830003738,29,29,3659602534.23
"('2419',)",33.557598114,1,0,1029.01067948,29,29,2,3.3557598114,29,13,3724598987.02,3724598987.47,3659602545.23,44.36829,-124.9528,0.0,34.0636200306,29,29,internal_timestamp,470.089996338,29,29,231829,1450613745,5.78900003433,29,29,3659602545.23
"('2420',)",33.5616989136,1,0,1029.00398061,29,29,2,3.35616989136,29,13,3724598987.02,3724598987.47,3659602556.23,44.36829,-124.9528,0.0,34.0627792202,29,29,internal_timestamp,468.950012207,29,29,233290,1450613756,5.79500007629,29,29,3659602556.23
"('2421',)",33.5717010498,1,0,1028.99603654,29,29,2,3.35717010498,29,13,3724598987.02,3724598987.47,3659602567.24,44.36829,-124.9528,0.0,34.0620062163,29,29,internal_timestamp,467.720001221,29,29,236135,1450613767,5.80760002136,29,29,3659602567.24
"('2422',)",33.579498291,1,0,1028.98784112,29,29,2,3.3579498291,29,13,3724598987.02,3724598987.47,3659602578.24,44.36829,-124.9528,0.0,34.0605501449,29,29,internal_timestamp,466.5,29,29,238689,1450613778,5.81839990616,29,29,3659602578.24
"('2423',)",33.5815010071,1,0,1028.98217984,29,29,2,3.35815010071,29,13,3724598987.02,3724598987.47,3659602589.24,44.36829,-124.9528,0.0,34.0603420502,29,29,internal_timestamp,465.390014648,29,29,241065,1450613789,5.82140016556,29,29,3659602589.24
"('2424',)",33.5898017883,1,0,1028.9748585,29,29,2,3.35898017883,29,13,3724598987.02,3724598987.47,3659602600.23,44.36829,-124.9528,0.0,34.0595139314,29,29,internal_timestamp,464.25,29,29,233294,1450613800,5.83209991455,29,29,3659602600.23
"('2425',)",33.5987014771,1,0,1028.96678865,29,29,2,3.35987014771,29,13,3724598987.02,3724598987.47,3659602611.23,44.36829,-124.9528,0.0,34.0576183191,29,29,internal_timestamp,463.179992676,29,29,234667,1450613811,5.84450006485,29,29,3659602611.23
"('2426',)",33.6022987366,1,0,1028.96176733,29,29,2,3.36022987366,29,13,3724598987.02,3724598987.47,3659602622.24,44.36829,-124.9528,0.0,34.0574061106,29,29,internal_timestamp,462.260009766,29,29,238517,1450613822,5.84919977188,29,29,3659602622.24
"('2427',)",33.6059989929,1,0,1028.95641606,29,29,2,3.36059989929,29,13,3724598987.02,3724598987.47,3659602633.24,44.36829,-124.9528,0.0,34.0568023178,29,29,internal_timestamp,461.350006104,29,29,241597,1450613833,5.85440015793,29,29,3659602633.24
"('2428',)",33.6181983948,1,0,1028.94759532,29,29,2,3.36181983948,29,13,3724598987.02,3724598987.47,3659602644.24,44.36829,-124.9528,0.0,34.0543820335,29,29,internal_timestamp,460.329986572,29,29,235699,1450613844,5.87099981308,29,29,3659602644.24
"('2429',)",33.6202011108,1,0,1028.94266421,29,29,2,3.36202011108,29,13,3724598987.02,3724598987.47,3659602655.24,44.36829,-124.9528,0.0,34.0543100992,29,29,internal_timestamp,459.350006104,29,29,240448,1450613855,5.87379980087,29,29,3659602655.24
"('2430',)",33.6221008301,1,0,1028.93837251,29,29,2,3.36221008301,29,13,3724598987.02,3724598987.47,3659602666.24,44.36829,-124.9528,0.0,34.05425857,29,29,internal_timestamp,458.5,29,29,243725,1450613866,5.8763999939,29,29,3659602666.24
"('2431',)",33.6244010925,1,0,1028.93472155,29,29,2,3.36244010925,29,13,3724598987.02,3724598987.48,3659602677.25,44.36829,-124.9528,0.0,34.0545133965,29,29,internal_timestamp,457.739990234,29,29,248034,1450613877,5.87909984589,29,29,3659602677.25
"('2432',)",33.6260986328,1,0,1028.93130122,29,29,2,3.36260986328,29,13,3724598987.02,3724598987.48,3659602688.24,44.36829,-124.9528,0.0,34.0546670149,29,29,internal_timestamp,457.029998779,29,29,242822,1450613888,5.88119983673,29,29,3659602688.24
"('2433',)",33.6281013489,1,0,1028.92710035,29,29,2,3.36281013489,29,13,3724598987.02,3724598987.48,3659602699.25,44.36829,-124.9528,0.0,34.0541752343,29,29,internal_timestamp,456.290008545,29,29,247884,1450613899,5.88430023193,29,29,3659602699.25
"('2434',)",33.6337013245,1,0,1028.92300196,29,29,2,3.36337013245,29,13,3724598987.02,3724598987.48,3659602710.24,44.36829,-124.9528,0.0,34.0539806304,29,29,internal_timestamp,455.630004883,29,29,244271,1450613910,5.89109992981,29,29,3659602710.24
"('2435',)",33.6380004883,1,0,1028.91829682,29,29,2,3.36380004883,29,13,3724598987.02,3724598987.48,3659602721.27,44.36829,-124.9528,0.0,34.0533691784,29,29,internal_timestamp,454.880004883,29,29,274976,1450613921,5.896900177,29,29,3659602721.27
"('2436',)",33.6441993713,1,0,1028.91206396,29,29,2,3.36441993713,29,13,3724598987.02,3724598987.48,3659602732.25,44.36829,-124.9528,0.0,34.0517152732,29,29,internal_timestamp,454.070007324,29,29,250926,1450613932,5.90590000153,29,29,3659602732.25
"('2437',)",33.6495018005,1,0,1028.90733041,29,29,2,3.36495018005,29,13,3724598987.02,3724598987.48,3659602743.25,44.36829,-124.9528,0.0,34.0513393983,29,29,internal_timestamp,453.299987793,29,29,254740,1450613943,5.91260004044,29,29,3659602743.25
"('2438',)",33.6570014954,1,0,1028.90100391,29,29,2,3.36570014954,29,13,3724598987.02,3724598987.48,3659602754.25,44.36829,-124.9528,0.0,34.0498490257,29,29,internal_timestamp,452.480010986,29,29,246850,1450613954,5.92290019989,29,29,3659602754.25
"('2439',)",33.6576004028,1,0,1028.89617342,29,29,2,3.36576004028,29,13,3724598987.02,3724598987.48,3659602765.25,44.36829,-124.9528,0.0,34.0497069408,29,29,internal_timestamp,451.489990234,29,29,251894,1450613965,5.92420005798,29,29,3659602765.25
"('2440',)",33.6750984192,1,0,1028.88370414,29,29,2,3.36750984192,29,29,3724598987.02,3724598987.48,3659602776.25,44.36829,-124.9528,0.0,34.0446633099,29,29,internal_timestamp,450.380004883,29,29,253638,1450613976,5.94939994812,29,29,3659602776.25
"('2441',)",33.6819992065,1,0,1028.8755677,29,29,2,3.36819992065,29,29,3724598987.02,3724598987.48,3659602787.26,44.36829,-124.9528,0.0,34.0429824379,29,29,internal_timestamp,449.190002441,29,29,256767,1450613987,5.959400177,29,29,3659602787.26
"('2442',)",33.6871986389,1,0,1028.86756391,29,29,2,3.36871986389,29,29,3724598987.02,3724598987.48,3659602798.25,44.36829,-124.9528,0.0,34.0425286635,29,29,internal_timestamp,447.730010986,29,29,250008,1450613998,5.96640014648,29,29,3659602798.25
"('2443',)",33.6915016174,1,0,1028.85947303,29,29,2,3.36915016174,29,29,3724598987.02,3724598987.48,3659602809.25,44.36829,-124.9528,0.0,34.0414294673,29,29,internal_timestamp,446.350006104,29,29,253252,1450614009,5.97300004959,29,29,3659602809.25
"('2444',)",33.7102012634,1,0,1028.84867663,29,29,2,3.37102012634,29,29,3724598987.02,3724598987.48,3659602820.26,44.36829,-124.9528,0.0,34.0386592572,29,29,internal_timestamp,445.190002441,29,29,256007,1450614020,5.99730014801,29,29,3659602820.26
"('2445',)",33.7235984802,1,0,1028.84070556,29,29,2,3.37235984802,29,13,3724598987.02,3724598987.48,3659602831.26,44.36829,-124.9528,0.0,34.0390394869,29,29,internal_timestamp,443.839996338,29,29,259241,1450614031,6.01259994507,29,29,3659602831.26
"('2446',)",33.7360992432,1,0,1028.83225065,29,29,2,3.37360992432,29,13,3724598987.02,3724598987.48,3659602842.26,44.36829,-124.9528,0.0,34.0380429018,29,29,internal_timestamp,442.630004883,29,29,264643,1450614042,6.02820014954,29,29,3659602842.26
"('2447',)",33.7386016846,1,0,1028.82486762,29,29,2,3.37386016846,29,13,3724598987.02,3724598987.48,3659602853.26,44.36829,-124.9528,0.0,34.0373149101,29,29,internal_timestamp,441.269989014,29,29,256937,1450614053,6.03240013123,29,29,3659602853.26
"('2448',)",33.7396011353,1,0,1028.81849227,29,29,2,3.37396011353,29,13,3724598987.02,3724598987.48,3659602864.26,44.36829,-124.9528,0.0,34.0371785419,29,29,internal_timestamp,439.959991455,29,29,260646,1450614064,6.03429985046,29,29,3659602864.26
"('2449',)",33.7500991821,1,0,1028.81065113,29,29,2,3.37500991821,29,13,3724598987.02,3724598987.48,3659602875.26,44.36829,-124.9528,0.0,34.0363163767,29,29,internal_timestamp,438.790008545,29,29,264096,1450614075,6.04750013351,29,29,3659602875.26
"('2450',)",33.7578010559,1,0,1028.80480794,29,29,2,3.37578010559,29,13,3724598987.02,3724598987.48,3659602886.27,44.36829,-124.9528,0.0,34.0364519838,29,29,internal_timestamp,437.760009766,29,29,267143,1450614086,6.05649995804,29,29,3659602886.27
"('2451',)",33.7709999084,1,0,1028.7973983,29,29,2,3.37709999084,29,13,3724598987.02,3724598987.48,3659602897.26,44.36829,-124.9528,0.0,34.0352961824,29,29,internal_timestamp,436.829986572,29,29,261378,1450614097,6.07289981842,29,29,3659602897.26
"('2452',)",33.7750015259,1,0,1028.79315784,29,29,2,3.37750015259,29,13,3724598987.02,3724598987.48,3659602908.27,44.36829,-124.9528,0.0,34.0362547106,29,29,internal_timestamp,435.859985352,29,29,267726,1450614108,6.07690000534,29,29,3659602908.27
"('2453',)",33.7775001526,1,0,1028.78773433,29,29,2,3.37775001526,29,13,3724598987.02,3724598987.49,3659602919.26,44.36829,-124.9528,0.0,34.0368426511,29,29,internal_timestamp,434.660003662,29,29,262641,1450614119,6.07969999313,29,29,3659602919.26
"('2454',)",33.7839012146,1,0,1028.78096605,29,29,2,3.37839012146,29,13,3724598987.02,3724598987.49,3659602930.27,44.36829,-124.9528,0.0,34.0368213465,29,29,internal_timestamp,433.420013428,29,29,267769,1450614130,6.08750009537,29,29,3659602930.27
"('2455',)",33.7947006226,1,0,1028.77303713,29,29,2,3.37947006226,29,13,3724598987.02,3724598987.49,3659602941.27,44.36829,-124.9528,0.0,34.0362211543,29,29,internal_timestamp,432.190002441,29,29,272706,1450614141,6.10080003738,29,29,3659602941.27
"('2456',)",33.7990989685,1,0,1028.76777749,29,29,2,3.37990989685,29,13,3724598987.02,3724598987.49,3659602952.27,44.36829,-124.9528,0.0,34.0357894234,29,29,internal_timestamp,431.290008545,29,29,266103,1450614152,6.10659980774,29,29,3659602952.27
"('2457',)",33.8009986877,1,0,1028.76448672,29,29,2,3.38009986877,29,13,3724598987.02,3724598987.49,3659602963.27,44.36829,-124.9528,0.0,34.0367234152,29,29,internal_timestamp,430.459991455,29,29,270013,1450614163,6.10820007324,29,29,3659602963.27
"('2458',)",33.8031997681,1,0,1028.76042194,29,29,2,3.38031997681,29,13,3724598987.02,3724598987.49,3659602974.27,44.36829,-124.9528,0.0,34.0365667043,29,29,internal_timestamp,429.690002441,29,29,274312,1450614174,6.1111998558,29,29,3659602974.27
"('2459',)",33.8061981201,1,0,1028.75696654,29,29,2,3.38061981201,29,13,3724598987.02,3724598987.49,3659602985.28,44.36829,-124.9528,0.0,34.0372018947,29,29,internal_timestamp,428.920013428,29,29,280714,1450614185,6.11429977417,29,29,3659602985.28
"('2460',)",33.807800293,1,0,1028.75225616,29,29,2,3.3807800293,29,13,3724598987.02,3724598987.49,3659602996.27,44.36829,-124.9528,0.0,34.0364991191,29,29,internal_timestamp,428.100006104,29,29,273884,1450614196,6.11719989777,29,29,3659602996.27
"('2461',)",33.8102989197,1,0,1028.74691707,29,29,2,3.38102989197,29,13,3724598987.02,3724598987.49,3659603007.28,44.36829,-124.9528,0.0,34.035415298,29,29,internal_timestamp,427.25,29,29,281207,1450614207,6.12150001526,29,29,3659603007.28
"('2462',)",33.8151016235,1,0,1028.74129124,29,29,2,3.38151016235,29,13,3724598987.02,3724598987.49,3659603018.27,44.36829,-124.9528,0.0,34.0343019587,29,29,internal_timestamp,426.420013428,29,29,271334,1450614218,6.12839984894,29,29,3659603018.27
"('2463',)",33.8188018799,1,0,1028.73648114,29,29,2,3.38188018799,29,13,3724598987.02,3724598987.49,3659603029.27,44.36829,-124.9528,0.0,34.033738365,29,29,internal_timestamp,425.619995117,29,29,274636,1450614229,6.13350009918,29,29,3659603029.27
"('2464',)",33.8231010437,1,0,1028.73189578,29,29,2,3.38231010437,29,13,3724598987.02,3724598987.49,3659603040.28,44.36829,-124.9528,0.0,34.0337693345,29,29,internal_timestamp,424.769989014,29,29,278567,1450614240,6.13870000839,29,29,3659603040.28
"('2465',)",33.8252983093,1,0,1028.72783477,29,29,2,3.38252983093,29,13,3724598987.02,3724598987.49,3659603051.28,44.36829,-124.9528,0.0,34.0337172532,29,29,internal_timestamp,423.980010986,29,29,283333,1450614251,6.14160013199,29,29,3659603051.28
"('2466',)",33.8263015747,1,0,1028.7242918,29,29,2,3.38263015747,29,13,3724598987.02,3724598987.49,3659603062.28,44.36829,-124.9528,0.0,34.0340282773,29,29,internal_timestamp,423.190002441,29,29,278178,1450614262,6.14279985428,29,29,3659603062.28
"('2467',)",33.8288993835,1,0,1028.72019757,29,29,2,3.38288993835,29,13,3724598987.02,3724598987.49,3659603073.28,44.36829,-124.9528,0.0,34.0338052735,29,29,internal_timestamp,422.440002441,29,29,284408,1450614273,6.14629983902,29,29,3659603073.28
"('2468',)",33.8307991028,1,0,1028.71640256,29,29,2,3.38307991028,29,13,3724598987.02,3724598987.49,3659603084.28,44.36829,-124.9528,0.0,34.0342439271,29,29,internal_timestamp,421.600006104,29,29,280148,1450614284,6.14839982986,29,29,3659603084.28
"('2469',)",33.8331985474,1,0,1028.71193146,29,29,2,3.38331985474,29,13,3724598987.02,3724598987.49,3659603095.29,44.36829,-124.9528,0.0,34.033932886,29,29,internal_timestamp,420.779998779,29,29,287879,1450614295,6.15180015564,29,29,3659603095.29
"('2470',)",33.8334007263,1,0,1028.70856418,29,29,2,3.38334007263,29,13,3724598987.02,3724598987.49,3659603106.28,44.36829,-124.9528,0.0,34.0343516819,29,29,internal_timestamp,419.980010986,29,29,282501,1450614306,6.15199995041,29,29,3659603106.28
"('2471',)",33.8325004578,1,0,1028.70511658,29,29,2,3.38325004578,29,13,3724598987.02,3724598987.49,3659603117.29,44.36829,-124.9528,0.0,34.0340979129,29,29,internal_timestamp,419.260009766,29,29,287955,1450614317,6.15159988403,29,29,3659603117.29
"('2472',)",33.8321990967,1,0,1028.70168386,29,29,2,3.38321990967,29,13,3724598987.02,3724598987.49,3659603128.28,44.36829,-124.9528,0.0,34.0339092782,29,29,internal_timestamp,418.549987793,29,29,282708,1450614328,6.15180015564,29,29,3659603128.28
"('2473',)",33.8375015259,1,0,1028.69741104,29,29,2,3.38375015259,29,13,3724598987.02,3724598987.49,3659603139.29,44.36829,-124.9528,0.0,34.0336893767,29,29,internal_timestamp,417.850006104,29,29,289962,1450614339,6.15829992294,29,29,3659603139.29
"('2474',)",33.8382987976,1,0,1028.69372024,29,29,2,3.38382987976,29,13,3724598987.02,3724598987.49,3659603150.3,44.36829,-124.9528,0.0,34.0336553194,29,29,internal_timestamp,417.089996338,29,29,296442,1450614350,6.15959978104,29,29,3659603150.3
"('2475',)",33.8389015198,1,0,1028.69083973,29,29,2,3.38389015198,29,13,3724598987.02,3724598987.49,3659603161.29,44.36829,-124.9528,0.0,34.0340630133,29,29,internal_timestamp,416.410003662,29,29,287682,1450614361,6.16020011902,29,29,3659603161.29
"('2476',)",33.8399009705,1,0,1028.68768018,29,29,2,3.38399009705,29,13,3724598987.02,3724598987.5,3659603172.29,44.36829,-124.9528,0.0,34.0338818936,29,29,internal_timestamp,415.799987793,29,29,294037,1450614372,6.16179990768,29,29,3659603172.29
"('2477',)",33.8454017639,1,0,1028.68426105,29,29,2,3.38454017639,29,13,3724598987.02,3724598987.5,3659603183.29,44.36829,-124.9528,0.0,34.033913986,29,29,internal_timestamp,415.239990234,29,29,288641,1450614383,6.16820001602,29,29,3659603183.29
"('2478',)",33.8504981995,1,0,1028.68017556,29,29,2,3.38504981995,29,13,3724598987.02,3724598987.5,3659603194.29,44.36829,-124.9528,0.0,34.033309202,29,29,internal_timestamp,414.649993896,29,29,294466,1450614394,6.17479991913,29,29,3659603194.29
"('2479',)",33.8525009155,1,0,1028.676714,29,29,2,3.38525009155,29,13,3724598987.02,3724598987.5,3659603205.3,44.36829,-124.9528,0.0,34.0337230871,29,29,internal_timestamp,413.890014648,29,29,300307,1450614405,6.17700004578,29,29,3659603205.3
"('2480',)",33.8553009033,1,0,1028.67208195,29,29,2,3.38553009033,29,13,3724598987.02,3724598987.5,3659603216.29,44.36829,-124.9528,0.0,34.0338085383,29,29,internal_timestamp,412.970001221,29,29,294651,1450614416,6.18050003052,29,29,3659603216.29
"('2481',)",33.8596000671,1,0,1028.66673042,29,29,2,3.38596000671,29,13,3724598987.02,3724598987.5,3659603227.3,44.36829,-124.9528,0.0,34.0332632497,29,29,internal_timestamp,412.070007324,29,29,299411,1450614427,6.18629980087,29,29,3659603227.3
"('2482',)",33.8689994812,1,0,1028.65992137,29,29,2,3.38689994812,29,13,3724598987.02,3724598987.5,3659603238.29,44.36829,-124.9528,0.0,34.0332463738,29,29,internal_timestamp,410.920013428,29,29,293745,1450614438,6.19740009308,29,29,3659603238.29
"('2483',)",33.873298645,1,0,1028.65407244,29,29,2,3.3873298645,29,13,3724598987.02,3724598987.5,3659603249.3,44.36829,-124.9528,0.0,34.0328685675,29,29,internal_timestamp,409.880004883,29,29,298440,1450614449,6.20310020447,29,29,3659603249.3
"('2484',)",33.8741989136,1,0,1028.65103313,29,29,2,3.38741989136,29,13,3724598987.02,3724598987.5,3659603260.3,44.36829,-124.9528,0.0,34.0336574077,29,29,internal_timestamp,409.100006104,29,29,303109,1450614460,6.20370006561,29,29,3659603260.3
"('2485',)",33.876701355,1,0,1028.64728959,29,29,2,3.3876701355,29,13,3724598987.02,3724598987.5,3659603271.3,44.36829,-124.9528,0.0,34.0334969707,29,29,internal_timestamp,408.410003662,29,29,298085,1450614471,6.20699977875,29,29,3659603271.3
"('2486',)",33.8897018433,1,0,1028.64099426,29,29,2,3.38897018433,29,13,3724598987.02,3724598987.5,3659603282.3,44.36829,-124.9528,0.0,34.0327219642,29,29,internal_timestamp,407.640014648,29,29,303572,1450614482,6.22270011902,29,29,3659603282.3
"('2487',)",33.9081993103,1,0,1028.63423168,29,29,2,3.39081993103,29,13,3724598987.02,3724598987.5,3659603293.3,44.36829,-124.9528,0.0,34.0319551609,29,29,internal_timestamp,406.950012207,29,29,299875,1450614493,6.24450016022,29,29,3659603293.3
"('2488',)",33.9243011475,1,0,1028.62761569,29,29,2,3.39243011475,29,13,3724598987.02,3724598987.5,3659603304.3,44.36829,-124.9528,0.0,34.0309020669,29,29,internal_timestamp,406.269989014,29,29,303044,1450614504,6.26389980316,29,29,3659603304.3
"('2489',)",33.9301986694,1,0,1028.62367057,29,29,2,3.39301986694,29,13,3724598987.02,3724598987.5,3659603315.31,44.36829,-124.9528,0.0,34.0311403534,29,29,internal_timestamp,405.570007324,29,29,310439,1450614515,6.27059984207,29,29,3659603315.31
"('2490',)",33.9333000183,1,0,1028.61943404,29,29,2,3.39333000183,29,13,3724598987.02,3724598987.5,3659603326.31,44.36829,-124.9528,0.0,34.0311013638,29,29,internal_timestamp,404.769989014,29,29,305593,1450614526,6.27449989319,29,29,3659603326.31
"('2491',)",33.9511985779,1,0,1028.61082872,29,29,2,3.39511985779,29,13,3724598987.02,3724598987.5,3659603337.31,44.36829,-124.9528,0.0,34.0292584644,29,29,internal_timestamp,403.880004883,29,29,310158,1450614537,6.29680013657,29,29,3659603337.31
"('2492',)",33.9696006775,1,0,1028.60280874,29,29,2,3.39696006775,29,13,3724598987.02,3724598987.5,3659603348.3,44.36829,-124.9528,0.0,34.0277356101,29,29,internal_timestamp,403.070007324,29,29,301239,1450614548,6.31930017471,29,29,3659603348.3
"('2493',)",33.9721984863,1,0,1028.59892363,29,29,2,3.39721984863,29,13,3724598987.02,3724598987.5,3659603359.31,44.36829,-124.9528,0.0,34.0281455705,29,29,internal_timestamp,402.239990234,29,29,314213,1450614559,6.32219982147,29,29,3659603359.31
"('2494',)",33.9747009277,1,0,1028.59560784,29,29,2,3.39747009277,29,13,3724598987.02,3724598987.5,3659603370.31,44.36829,-124.9528,0.0,34.029255294,29,29,internal_timestamp,401.390014648,29,29,307132,1450614570,6.32429981232,29,29,3659603370.31
