obs,conductivity,conductivity_qc_executed,conductivity_qc_results,density,density_qc_executed,density_qc_results,deployment,driver_timestamp,ingestion_timestamp,internal_timestamp,lat,lon,port_timestamp,preferred_timestamp,pressure,pressure_qc_executed,pressure_qc_results,profiler_timestamp,salinity,salinity_qc_executed,salinity_qc_results,suspect_timestamp,temperature,temperature_qc_executed,temperature_qc_results,time
"('99',)",3.61407995224,29,13,1026.26872219,29,13,4,3716294556.31,3716294610.37,3692505532.88,44.6389,-124.2990333,0.0,internal_timestamp,69.4260025024,29,13,1483516732.88,33.5791015625,29,29,0,9.35420036316,29,29,3692505532.88
"('100',)",3.61407995224,29,13,1026.26870393,29,13,4,3716294556.31,3716294610.37,3692505532.94,44.6389,-124.2990333,0.0,internal_timestamp,69.4219970703,29,13,1483516732.94,33.5791015625,29,29,0,9.35420036316,29,29,3692505532.94
"('101',)",3.61405992508,29,13,1026.26855048,29,13,4,3716294556.31,3716294610.37,3692505533.0,44.6389,-124.2990333,0.0,internal_timestamp,69.422996521,29,13,1483516733.0,33.5788993835,29,29,0,9.35420036316,29,29,3692505533.0
"('102',)",3.61405992508,29,13,1026.26855963,29,13,4,3716294556.31,3716294610.37,3692505533.07,44.6389,-124.2990333,0.0,internal_timestamp,69.4250030518,29,13,1483516733.07,33.5788993835,29,29,0,9.35420036316,29,29,3692505533.07
"('103',)",3.61405992508,29,13,1026.26857134,29,13,4,3716294556.31,3716294610.37,3692505533.13,44.6389,-124.2990333,0.0,internal_timestamp,69.4240036011,29,13,1483516733.13,33.5788993835,29,29,0,9.35410022736,29,29,3692505533.13
"('104',)",3.61405992508,29,13,1026.26855048,29,13,4,3716294556.31,3716294610.37,3692505533.19,44.6389,-124.2990333,0.0,internal_timestamp,69.422996521,29,13,1483516733.19,33.5788993835,29,29,0,9.35420036316,29,29,3692505533.19
"('105',)",3.61405992508,29,13,1026.26854592,29,13,4,3716294556.31,3716294610.37,3692505533.25,44.6389,-124.2990333,0.0,internal_timestamp,69.4219970703,29,13,1483516733.25,33.5788993835,29,29,0,9.35420036316,29,29,3692505533.25
"('106',)",3.61406993866,29,13,1026.26854352,29,13,4,3716294556.31,3716294610.37,3692505533.32,44.6389,-124.2990333,0.0,internal_timestamp,69.4250030518,29,13,1483516733.32,33.5788993835,29,29,0,9.35429954529,29,29,3692505533.32
"('107',)",3.61406993866,29,13,1026.26845685,29,13,4,3716294556.31,3716294610.37,3692505533.38,44.6389,-124.2990333,0.0,internal_timestamp,69.422996521,29,13,1483516733.38,33.5788002014,29,29,0,9.35429954529,29,29,3692505533.38
"('108',)",3.61405992508,29,13,1026.26845685,29,13,4,3716294556.31,3716294610.37,3692505533.44,44.6389,-124.2990333,0.0,internal_timestamp,69.422996521,29,13,1483516733.44,33.5788002014,29,29,0,9.35429954529,29,29,3692505533.44
"('109',)",3.61405992508,29,13,1026.26846145,29,13,4,3716294556.31,3716294610.37,3692505533.5,44.6389,-124.2990333,0.0,internal_timestamp,69.4240036011,29,13,1483516733.5,33.5788002014,29,29,0,9.35429954529,29,29,3692505533.5
"('110',)",3.61405992508,29,13,1026.26854137,29,13,4,3716294556.31,3716294610.38,3692505533.57,44.6389,-124.2990333,0.0,internal_timestamp,69.4209976196,29,13,1483516733.57,33.5788993835,29,29,0,9.35420036316,29,29,3692505533.57
"('111',)",3.61406993866,29,13,1026.2686397,29,13,4,3716294556.31,3716294610.38,3692505533.63,44.6389,-124.2990333,0.0,internal_timestamp,69.4219970703,29,13,1483516733.63,33.5789985657,29,29,0,9.35410022736,29,29,3692505533.63
"('112',)",3.61406993866,29,13,1026.2687339,29,13,4,3716294556.31,3716294610.38,3692505533.69,44.6389,-124.2990333,0.0,internal_timestamp,69.4250030518,29,13,1483516733.69,33.5791015625,29,29,0,9.35410022736,29,29,3692505533.69
"('113',)",3.61406993866,29,13,1026.2687339,29,13,4,3716294556.31,3716294610.38,3692505533.75,44.6389,-124.2990333,0.0,internal_timestamp,69.4250030518,29,13,1483516733.75,33.5791015625,29,29,0,9.35410022736,29,29,3692505533.75
"('114',)",3.61406993866,29,13,1026.26864885,29,13,4,3716294556.31,3716294610.38,3692505533.82,44.6389,-124.2990333,0.0,internal_timestamp,69.4240036011,29,13,1483516733.82,33.5789985657,29,29,0,9.35410022736,29,29,3692505533.82
"('115',)",3.61406993866,29,13,1026.26861432,29,13,4,3716294556.31,3716294610.38,3692505533.88,44.6389,-124.2990333,0.0,internal_timestamp,69.4199981689,29,13,1483516733.88,33.5789985657,29,29,0,9.35420036316,29,29,3692505533.88
"('116',)",3.61406993866,29,13,1026.26852981,29,13,4,3716294556.31,3716294610.38,3692505533.94,44.6389,-124.2990333,0.0,internal_timestamp,69.4219970703,29,13,1483516733.94,33.5788993835,29,29,0,9.35429954529,29,29,3692505533.94
"('117',)",3.61406993866,29,13,1026.26844318,29,13,4,3716294556.31,3716294610.38,3692505534.0,44.6389,-124.2990333,0.0,internal_timestamp,69.4199981689,29,13,1483516734.0,33.5788002014,29,29,0,9.35429954529,29,29,3692505534.0
"('118',)",3.61406993866,29,13,1026.26842236,29,13,4,3716294556.31,3716294610.38,3692505534.07,44.6389,-124.2990333,0.0,internal_timestamp,69.4189987183,29,13,1483516734.07,33.5788002014,29,29,0,9.35439968109,29,29,3692505534.07
"('119',)",3.61406993866,29,13,1026.26843147,29,13,4,3716294556.31,3716294610.38,3692505534.13,44.6389,-124.2990333,0.0,internal_timestamp,69.4209976196,29,13,1483516734.13,33.5788002014,29,29,0,9.35439968109,29,29,3692505534.13
"('120',)",3.61406993866,29,13,1026.26844774,29,13,4,3716294556.31,3716294610.38,3692505534.19,44.6389,-124.2990333,0.0,internal_timestamp,69.4209976196,29,13,1483516734.19,33.5788002014,29,29,0,9.35429954529,29,29,3692505534.19
"('121',)",3.61407995224,29,13,1026.26851614,29,13,4,3716294556.31,3716294610.38,3692505534.25,44.6389,-124.2990333,0.0,internal_timestamp,69.4189987183,29,13,1483516734.25,33.5788993835,29,29,0,9.35429954529,29,29,3692505534.25
"('122',)",3.61407995224,29,13,1026.26860732,29,13,4,3716294556.31,3716294610.38,3692505534.32,44.6389,-124.2990333,0.0,internal_timestamp,69.4219970703,29,13,1483516734.32,33.5789985657,29,29,0,9.35429954529,29,29,3692505534.32
"('123',)",3.61408996582,29,13,1026.2685891,29,13,4,3716294556.31,3716294610.38,3692505534.38,44.6389,-124.2990333,0.0,internal_timestamp,69.4179992676,29,13,1483516734.38,33.5789985657,29,29,0,9.35429954529,29,29,3692505534.38
"('124',)",3.61407995224,29,13,1026.2685207,29,13,4,3716294556.31,3716294610.38,3692505534.44,44.6389,-124.2990333,0.0,internal_timestamp,69.4199981689,29,13,1483516734.44,33.5788993835,29,29,0,9.35429954529,29,29,3692505534.44
"('125',)",3.61406993866,29,13,1026.26843407,29,13,4,3716294556.31,3716294610.39,3692505534.5,44.6389,-124.2990333,0.0,internal_timestamp,69.4179992676,29,13,1483516734.5,33.5788002014,29,29,0,9.35429954529,29,29,3692505534.5
"('126',)",3.61405992508,29,13,1026.26835656,29,13,4,3716294556.31,3716294610.39,3692505534.57,44.6389,-124.2990333,0.0,internal_timestamp,69.4179992676,29,13,1483516734.57,33.5787010193,29,29,0,9.35429954529,29,29,3692505534.57
"('127',)",3.61405992508,29,13,1026.26833573,29,13,4,3716294556.31,3716294610.39,3692505534.63,44.6389,-124.2990333,0.0,internal_timestamp,69.4169998169,29,13,1483516734.63,33.5787010193,29,29,0,9.35439968109,29,29,3692505534.63
"('128',)",3.61406993866,29,13,1026.26833573,29,13,4,3716294556.31,3716294610.39,3692505534.69,44.6389,-124.2990333,0.0,internal_timestamp,69.4169998169,29,13,1483516734.69,33.5787010193,29,29,0,9.35439968109,29,29,3692505534.69
"('129',)",3.61406993866,29,13,1026.26840869,29,13,4,3716294556.31,3716294610.39,3692505534.75,44.6389,-124.2990333,0.0,internal_timestamp,69.4160003662,29,13,1483516734.75,33.5788002014,29,29,0,9.35439968109,29,29,3692505534.75
"('130',)",3.61406993866,29,13,1026.26839958,29,13,4,3716294556.31,3716294610.39,3692505534.82,44.6389,-124.2990333,0.0,internal_timestamp,69.4140014648,29,13,1483516734.82,33.5788002014,29,29,0,9.35439968109,29,29,3692505534.82
"('131',)",3.61406993866,29,13,1026.26839958,29,13,4,3716294556.31,3716294610.39,3692505534.88,44.6389,-124.2990333,0.0,internal_timestamp,69.4140014648,29,13,1483516734.88,33.5788002014,29,29,0,9.35439968109,29,29,3692505534.88
"('132',)",3.61406993866,29,13,1026.26839502,29,13,4,3716294556.31,3716294610.39,3692505534.94,44.6389,-124.2990333,0.0,internal_timestamp,69.4130020142,29,13,1483516734.94,33.5788002014,29,29,0,9.35439968109,29,29,3692505534.94
"('133',)",3.61406993866,29,13,1026.26831947,29,13,4,3716294556.31,3716294610.39,3692505535.0,44.6389,-124.2990333,0.0,internal_timestamp,69.4169998169,29,13,1483516735.0,33.5787010193,29,29,0,9.35449981689,29,29,3692505535.0
"('134',)",3.61406993866,29,13,1026.2683058,29,13,4,3716294556.31,3716294610.39,3692505535.07,44.6389,-124.2990333,0.0,internal_timestamp,69.4140014648,29,13,1483516735.07,33.5787010193,29,29,0,9.35449981689,29,29,3692505535.07
"('135',)",3.61406993866,29,13,1026.26831035,29,13,4,3716294556.31,3716294610.39,3692505535.13,44.6389,-124.2990333,0.0,internal_timestamp,69.4150009155,29,13,1483516735.13,33.5787010193,29,29,0,9.35449981689,29,29,3692505535.13
"('136',)",3.61407995224,29,13,1026.26838787,29,13,4,3716294556.31,3716294610.39,3692505535.19,44.6389,-124.2990333,0.0,internal_timestamp,69.4150009155,29,13,1483516735.19,33.5788002014,29,29,0,9.35449981689,29,29,3692505535.19
"('137',)",3.61408996582,29,13,1026.26846798,29,13,4,3716294556.31,3716294610.39,3692505535.25,44.6389,-124.2990333,0.0,internal_timestamp,69.4120025635,29,13,1483516735.25,33.5788993835,29,29,0,9.35439968109,29,29,3692505535.25
"('138',)",3.61408996582,29,13,1026.26853178,29,13,4,3716294556.31,3716294610.39,3692505535.32,44.6389,-124.2990333,0.0,internal_timestamp,69.408996582,29,29,1483516735.32,33.5789985657,29,29,0,9.35439968109,29,29,3692505535.32
"('139',)",3.6140999794,29,13,1026.26860772,29,13,4,3716294556.31,3716294610.39,3692505535.38,44.6389,-124.2990333,0.0,internal_timestamp,69.4079971313,29,29,1483516735.38,33.5791015625,29,29,0,9.35439968109,29,29,3692505535.38
"('140',)",3.61408996582,29,13,1026.26852267,29,13,4,3716294556.31,3716294610.39,3692505535.44,44.6389,-124.2990333,0.0,internal_timestamp,69.4069976807,29,29,1483516735.44,33.5789985657,29,29,0,9.35439968109,29,29,3692505535.44
"('141',)",3.61406993866,29,13,1026.26835853,29,13,4,3716294556.31,3716294610.39,3692505535.5,44.6389,-124.2990333,0.0,internal_timestamp,69.4049987793,29,29,1483516735.5,33.5788002014,29,29,0,9.35439968109,29,29,3692505535.5
"('142',)",3.61406993866,29,13,1026.26829013,29,13,4,3716294556.31,3716294610.39,3692505535.57,44.6389,-124.2990333,0.0,internal_timestamp,69.4069976807,29,29,1483516735.57,33.5787010193,29,29,0,9.35439968109,29,29,3692505535.57
"('143',)",3.61406993866,29,13,1026.26829925,29,13,4,3716294556.31,3716294610.39,3692505535.63,44.6389,-124.2990333,0.0,internal_timestamp,69.408996582,29,29,1483516735.63,33.5787010193,29,29,0,9.35439968109,29,29,3692505535.63
"('144',)",3.61407995224,29,13,1026.26835594,29,13,4,3716294556.31,3716294610.39,3692505535.69,44.6389,-124.2990333,0.0,internal_timestamp,69.4079971313,29,29,1483516735.69,33.5788002014,29,29,0,9.35449981689,29,29,3692505535.69
"('145',)",3.61408996582,29,13,1026.26842433,29,13,4,3716294556.31,3716294610.39,3692505535.75,44.6389,-124.2990333,0.0,internal_timestamp,69.40599823,29,29,1483516735.75,33.5788993835,29,29,0,9.35449981689,29,29,3692505535.75
"('146',)",3.61408996582,29,13,1026.26842889,29,13,4,3716294556.31,3716294610.39,3692505535.82,44.6389,-124.2990333,0.0,internal_timestamp,69.4069976807,29,29,1483516735.82,33.5788993835,29,29,0,9.35449981689,29,29,3692505535.82
"('147',)",3.6140999794,29,13,1026.26848362,29,13,4,3716294556.31,3716294610.39,3692505535.88,44.6389,-124.2990333,0.0,internal_timestamp,69.4020004272,29,29,1483516735.88,33.5789985657,29,29,0,9.35449981689,29,29,3692505535.88
"('148',)",3.6140999794,29,13,1026.26849729,29,13,4,3716294556.31,3716294610.39,3692505535.94,44.6389,-124.2990333,0.0,internal_timestamp,69.4049987793,29,29,1483516735.94,33.5789985657,29,29,0,9.35449981689,29,29,3692505535.94
"('149',)",3.6140999794,29,13,1026.26849989,29,13,4,3716294556.31,3716294610.39,3692505536.0,44.6389,-124.2990333,0.0,internal_timestamp,69.4020004272,29,29,1483516736.0,33.5789985657,29,29,0,9.35439968109,29,29,3692505536.0
"('150',)",3.6140999794,29,13,1026.26857582,29,13,4,3716294556.31,3716294610.39,3692505536.07,44.6389,-124.2990333,0.0,internal_timestamp,69.4010009766,29,29,1483516736.07,33.5791015625,29,29,0,9.35439968109,29,29,3692505536.07
"('151',)",3.61408996582,29,13,1026.268509,29,13,4,3716294556.31,3716294610.39,3692505536.13,44.6389,-124.2990333,0.0,internal_timestamp,69.4039993286,29,29,1483516736.13,33.5789985657,29,29,0,9.35439968109,29,29,3692505536.13
"('152',)",3.61408996582,29,13,1026.26849989,29,13,4,3716294556.31,3716294610.39,3692505536.19,44.6389,-124.2990333,0.0,internal_timestamp,69.4020004272,29,29,1483516736.19,33.5789985657,29,29,0,9.35439968109,29,29,3692505536.19
"('153',)",3.6140999794,29,13,1026.26849533,29,13,4,3716294556.31,3716294610.39,3692505536.25,44.6389,-124.2990333,0.0,internal_timestamp,69.4010009766,29,29,1483516736.25,33.5789985657,29,29,0,9.35439968109,29,29,3692505536.25
"('154',)",3.61408996582,29,13,1026.26849533,29,13,4,3716294556.31,3716294610.39,3692505536.32,44.6389,-124.2990333,0.0,internal_timestamp,69.4010009766,29,29,1483516736.32,33.5789985657,29,29,0,9.35439968109,29,29,3692505536.32
"('155',)",3.61407995224,29,13,1026.26839959,29,13,4,3716294556.31,3716294610.39,3692505536.38,44.6389,-124.2990333,0.0,internal_timestamp,69.3970031738,29,29,1483516736.38,33.5788993835,29,29,0,9.35439968109,29,29,3692505536.38
"('156',)",3.61407995224,29,13,1026.26839503,29,13,4,3716294556.31,3716294610.39,3692505536.44,44.6389,-124.2990333,0.0,internal_timestamp,69.3960037231,29,29,1483516736.44,33.5788993835,29,29,0,9.35439968109,29,29,3692505536.44
"('157',)",3.61406993866,29,13,1026.26831752,29,13,4,3716294556.31,3716294610.39,3692505536.5,44.6389,-124.2990333,0.0,internal_timestamp,69.3960037231,29,29,1483516736.5,33.5788002014,29,29,0,9.35439968109,29,29,3692505536.5
"('158',)",3.61406993866,29,13,1026.26821915,29,13,4,3716294556.31,3716294610.39,3692505536.57,44.6389,-124.2990333,0.0,internal_timestamp,69.3949966431,29,29,1483516736.57,33.5787010193,29,29,0,9.35449981689,29,29,3692505536.57
"('159',)",3.61406993866,29,13,1026.26819833,29,13,4,3716294556.31,3716294610.39,3692505536.64,44.6389,-124.2990333,0.0,internal_timestamp,69.3939971924,29,29,1483516736.63,33.5787010193,29,29,1,9.3545999527,29,29,3692505536.64
"('160',)",3.61407995224,29,13,1026.26819377,29,13,4,3716294556.31,3716294610.39,3692505536.69,44.6389,-124.2990333,0.0,internal_timestamp,69.3929977417,29,29,1483516736.69,33.5787010193,29,29,0,9.3545999527,29,29,3692505536.69
"('161',)",3.61407995224,29,13,1026.26826217,29,13,4,3716294556.31,3716294610.39,3692505536.75,44.6389,-124.2990333,0.0,internal_timestamp,69.3909988403,29,29,1483516736.75,33.5788002014,29,29,0,9.3545999527,29,29,3692505536.75
"('162',)",3.61408996582,29,13,1026.26835139,29,13,4,3716294556.31,3716294610.39,3692505536.82,44.6389,-124.2990333,0.0,internal_timestamp,69.3899993896,29,29,1483516736.82,33.5788993835,29,29,0,9.35449981689,29,29,3692505536.82
"('163',)",3.6140999794,29,13,1026.26842435,29,13,4,3716294556.31,3716294610.39,3692505536.88,44.6389,-124.2990333,0.0,internal_timestamp,69.388999939,29,29,1483516736.88,33.5789985657,29,29,0,9.35449981689,29,29,3692505536.88
"('164',)",3.61408996582,29,13,1026.2684289,29,13,4,3716294556.31,3716294610.39,3692505536.94,44.6389,-124.2990333,0.0,internal_timestamp,69.3899993896,29,29,1483516736.94,33.5789985657,29,29,0,9.35449981689,29,29,3692505536.94
"('165',)",3.61408996582,29,13,1026.26826932,29,13,4,3716294556.31,3716294610.39,3692505537.0,44.6389,-124.2990333,0.0,internal_timestamp,69.388999939,29,29,1483516737.0,33.5788002014,29,29,0,9.35449981689,29,29,3692505537.0
"('166',)",3.61407995224,29,13,1026.26817554,29,13,4,3716294556.31,3716294610.4,3692505537.07,44.6389,-124.2990333,0.0,internal_timestamp,69.388999939,29,29,1483516737.07,33.5787010193,29,29,0,9.3545999527,29,29,3692505537.07
"('167',)",3.61407995224,29,13,1026.26816187,29,13,4,3716294556.31,3716294610.4,3692505537.13,44.6389,-124.2990333,0.0,internal_timestamp,69.3860015869,29,29,1483516737.13,33.5787010193,29,29,0,9.3545999527,29,29,3692505537.13
"('168',)",3.61408996582,29,13,1026.26832861,29,13,4,3716294556.31,3716294610.4,3692505537.19,44.6389,-124.2990333,0.0,internal_timestamp,69.3850021362,29,29,1483516737.19,33.5788993835,29,29,0,9.35449981689,29,29,3692505537.19
"('169',)",3.6140999794,29,13,1026.26840156,29,13,4,3716294556.31,3716294610.4,3692505537.25,44.6389,-124.2990333,0.0,internal_timestamp,69.3840026855,29,29,1483516737.25,33.5789985657,29,29,0,9.35449981689,29,29,3692505537.25
"('170',)",3.6140999794,29,13,1026.26839701,29,13,4,3716294556.31,3716294610.4,3692505537.32,44.6389,-124.2990333,0.0,internal_timestamp,69.3830032349,29,29,1483516737.32,33.5789985657,29,29,0,9.35449981689,29,29,3692505537.32
"('171',)",3.61408996582,29,13,1026.26832861,29,13,4,3716294556.31,3716294610.4,3692505537.38,44.6389,-124.2990333,0.0,internal_timestamp,69.3850021362,29,29,1483516737.38,33.5788993835,29,29,0,9.35449981689,29,29,3692505537.38
"('172',)",3.61407995224,29,13,1026.26824198,29,13,4,3716294556.31,3716294610.4,3692505537.44,44.6389,-124.2990333,0.0,internal_timestamp,69.3830032349,29,29,1483516737.44,33.5788002014,29,29,0,9.35449981689,29,29,3692505537.44
"('173',)",3.61406993866,29,13,1026.26824454,29,13,4,3716294556.31,3716294610.4,3692505537.5,44.6389,-124.2990333,0.0,internal_timestamp,69.3799972534,29,29,1483516737.5,33.5788002014,29,29,0,9.35439968109,29,29,3692505537.5
"('174',)",3.61406993866,29,13,1026.26816703,29,13,4,3716294556.31,3716294610.4,3692505537.57,44.6389,-124.2990333,0.0,internal_timestamp,69.3799972534,29,29,1483516737.57,33.5787010193,29,29,0,9.35439968109,29,29,3692505537.57
"('175',)",3.61405992508,29,13,1026.26814165,29,13,4,3716294556.32,3716294610.4,3692505537.63,44.6389,-124.2990333,0.0,internal_timestamp,69.3779983521,29,29,1483516737.63,33.5787010193,29,29,0,9.35449981689,29,29,3692505537.63
"('176',)",3.61405992508,29,13,1026.2680824,29,13,4,3716294556.32,3716294610.4,3692505537.69,44.6389,-124.2990333,0.0,internal_timestamp,69.3820037842,29,29,1483516737.69,33.5786018372,29,29,0,9.35449981689,29,29,3692505537.69
"('177',)",3.61406993866,29,13,1026.26804787,29,13,4,3716294556.32,3716294610.4,3692505537.75,44.6389,-124.2990333,0.0,internal_timestamp,69.3779983521,29,29,1483516737.75,33.5786018372,29,29,0,9.3545999527,29,29,3692505537.75
"('178',)",3.61407995224,29,13,1026.26811627,29,13,4,3716294556.32,3716294610.4,3692505537.82,44.6389,-124.2990333,0.0,internal_timestamp,69.3759994507,29,29,1483516737.82,33.5787010193,29,29,0,9.3545999527,29,29,3692505537.82
"('179',)",3.61408996582,29,13,1026.26818727,29,13,4,3716294556.32,3716294610.4,3692505537.88,44.6389,-124.2990333,0.0,internal_timestamp,69.3710021973,29,29,1483516737.88,33.5788002014,29,29,0,9.35449981689,29,29,3692505537.88
"('180',)",3.61408996582,29,13,1026.2683514,29,13,4,3716294556.32,3716294610.4,3692505537.94,44.6389,-124.2990333,0.0,internal_timestamp,69.3730010986,29,29,1483516737.94,33.5789985657,29,29,0,9.35449981689,29,29,3692505537.94
"('181',)",3.61408996582,29,13,1026.26837223,29,13,4,3716294556.32,3716294610.4,3692505538.0,44.6389,-124.2990333,0.0,internal_timestamp,69.3740005493,29,29,1483516738.0,33.5789985657,29,29,0,9.35439968109,29,29,3692505538.0
"('182',)",3.61408996582,29,13,1026.26829472,29,13,4,3716294556.32,3716294610.4,3692505538.07,44.6389,-124.2990333,0.0,internal_timestamp,69.3740005493,29,29,1483516738.07,33.5788993835,29,29,0,9.35439968109,29,29,3692505538.07
"('183',)",3.61408996582,29,13,1026.26829472,29,13,4,3716294556.32,3716294610.4,3692505538.13,44.6389,-124.2990333,0.0,internal_timestamp,69.3740005493,29,29,1483516738.13,33.5788993835,29,29,0,9.35439968109,29,29,3692505538.13
"('184',)",3.61406993866,29,13,1026.26821265,29,13,4,3716294556.32,3716294610.4,3692505538.19,44.6389,-124.2990333,0.0,internal_timestamp,69.3730010986,29,29,1483516738.19,33.5788002014,29,29,0,9.35439968109,29,29,3692505538.19
"('185',)",3.61405992508,29,13,1026.26812602,29,13,4,3716294556.32,3716294610.4,3692505538.25,44.6389,-124.2990333,0.0,internal_timestamp,69.3710021973,29,29,1483516738.25,33.5787010193,29,29,0,9.35439968109,29,29,3692505538.25
"('186',)",3.6140499115,29,13,1026.26814684,29,13,4,3716294556.32,3716294610.4,3692505538.32,44.6389,-124.2990333,0.0,internal_timestamp,69.3720016479,29,29,1483516738.32,33.5787010193,29,29,0,9.35429954529,29,29,3692505538.32
"('187',)",3.61405992508,29,13,1026.26822436,29,13,4,3716294556.32,3716294610.4,3692505538.38,44.6389,-124.2990333,0.0,internal_timestamp,69.3720016479,29,29,1483516738.38,33.5788002014,29,29,0,9.35429954529,29,29,3692505538.38
"('188',)",3.61406993866,29,13,1026.26830187,29,13,4,3716294556.32,3716294610.4,3692505538.44,44.6389,-124.2990333,0.0,internal_timestamp,69.3720016479,29,29,1483516738.44,33.5788993835,29,29,0,9.35429954529,29,29,3692505538.44
"('189',)",3.61407995224,29,13,1026.26847599,29,13,4,3716294556.32,3716294610.4,3692505538.5,44.6389,-124.2990333,0.0,internal_timestamp,69.3720016479,29,29,1483516738.5,33.5791015625,29,29,0,9.35420036316,29,29,3692505538.5
"('190',)",3.6140999794,29,13,1026.26861275,29,13,4,3716294556.32,3716294610.4,3692505538.57,44.6389,-124.2990333,0.0,internal_timestamp,69.3679962158,29,13,1483516738.57,33.5792999268,29,29,0,9.35420036316,29,29,3692505538.57
"('191',)",3.61410999298,29,13,1026.26860819,29,13,4,3716294556.32,3716294610.4,3692505538.63,44.6389,-124.2990333,0.0,internal_timestamp,69.3669967651,29,13,1483516738.63,33.5792999268,29,29,0,9.35420036316,29,29,3692505538.63
"('192',)",3.6140999794,29,13,1026.26851001,29,13,4,3716294556.32,3716294610.4,3692505538.69,44.6389,-124.2990333,0.0,internal_timestamp,69.3659973145,29,13,1483516738.69,33.5792007446,29,29,0,9.35429954529,29,29,3692505538.69
"('193',)",3.61408996582,29,13,1026.26834745,29,13,4,3716294556.32,3716294610.4,3692505538.75,44.6389,-124.2990333,0.0,internal_timestamp,69.3649978638,29,13,1483516738.75,33.5789985657,29,29,0,9.35429954529,29,29,3692505538.75
"('194',)",3.61406993866,29,13,1026.26816249,29,13,4,3716294556.32,3716294610.4,3692505538.82,44.6389,-124.2990333,0.0,internal_timestamp,69.3619995117,29,13,1483516738.82,33.5788002014,29,29,0,9.35439968109,29,29,3692505538.82
"('195',)",3.61405992508,29,13,1026.26808953,29,13,4,3716294556.32,3716294610.4,3692505538.88,44.6389,-124.2990333,0.0,internal_timestamp,69.3629989624,29,13,1483516738.88,33.5787010193,29,29,0,9.35439968109,29,29,3692505538.88
