obs,time,deployment,conductivity_millisiemens,driver_timestamp,ingestion_timestamp,internal_timestamp,port_timestamp,preferred_timestamp,pressure,raw_time_microseconds,raw_time_seconds,temp,dpc_ctd_seawater_conductivity,practical_salinity,density,pressure_qc_executed,pressure_qc_results,temp_qc_executed,temp_qc_results,conductivity_millisiemens_qc_executed,conductivity_millisiemens_qc_results,dpc_ctd_seawater_conductivity_qc_executed,dpc_ctd_seawater_conductivity_qc_results,density_qc_executed,density_qc_results,practical_salinity_qc_executed,practical_salinity_qc_results,lat,lon
"('104',)",3771102968.5,5,35.0690002441,3774706963.33,3774706965.19,3771102968.5,0.0,internal_timestamp,152.270004272,500300,1562114168,7.74490022659,3.50690002441,33.9486125836,1027.18696429,29,29,29,29,1,0,29,29,29,29,29,29,44.36829,-124.9528
"('105',)",3771102988.52,5,34.970500946,3774706963.33,3774706965.19,3771102988.52,0.0,internal_timestamp,157.690002441,516958,1562114188,7.62909984589,3.4970500946,33.9526952568,1027.23207071,29,29,29,29,1,0,29,29,29,29,29,29,44.36829,-124.9528
"('106',)",3771103008.49,5,34.9132003784,3774706963.33,3774706965.19,3771103008.49,0.0,internal_timestamp,163.190002441,494642,1562114208,7.56269979477,3.49132003784,33.9529593953,1027.26721599,29,29,29,29,1,0,29,29,29,29,29,29,44.36829,-124.9528
"('107',)",3771103028.49,5,34.8484992981,3774706963.33,3774706965.19,3771103028.49,0.0,internal_timestamp,168.649993896,491425,1562114228,7.48280000687,3.48484992981,33.9583872744,1027.3081633,29,29,29,29,1,0,29,29,29,29,29,29,44.36829,-124.9528
"('108',)",3771103048.49,5,34.7645988464,3774706963.33,3774706965.19,3771103048.49,0.0,internal_timestamp,174.119995117,487490,1562114248,7.37160015106,3.47645988464,33.9735875095,1027.36130769,29,29,29,29,1,0,29,29,29,29,29,29,44.36829,-124.9528
"('109',)",3771103068.49,5,34.7206001282,3774706963.33,3774706965.19,3771103068.49,0.0,internal_timestamp,179.660003662,494464,1562114268,7.32070016861,3.47206001282,33.9729869103,1027.3935991,29,29,29,29,1,0,29,29,29,29,29,29,44.36829,-124.9528
"('110',)",3771103088.5,5,34.6646995544,3774706963.33,3774706965.19,3771103088.5,0.0,internal_timestamp,185.089996338,501681,1562114288,7.2607998848,3.46646995544,33.9682866915,1027.42344237,29,29,29,29,1,0,29,29,29,29,29,29,44.36829,-124.9528
"('111',)",3771103108.5,5,34.6094017029,3774706963.33,3774706965.19,3771103108.5,0.0,internal_timestamp,190.479995728,498968,1562114308,7.19290018082,3.46094017029,33.9720764188,1027.46088826,29,29,29,29,1,0,29,29,29,29,29,29,44.36829,-124.9528
"('112',)",3771103128.5,5,34.5634002686,3774706963.33,3774706965.19,3771103128.5,0.0,internal_timestamp,195.86000061,496708,1562114328,7.1314997673,3.45634002686,33.9796083974,1027.50026875,29,29,29,29,1,0,29,29,29,29,29,29,44.36829,-124.9528
"('113',)",3771103148.49,5,34.5335006714,3774706963.33,3774706965.19,3771103148.49,0.0,internal_timestamp,201.289993286,490792,1562114348,7.09070014954,3.45335006714,33.9844378786,1027.53480329,29,29,29,29,1,0,29,29,29,29,29,29,44.36829,-124.9528
"('114',)",3771103168.5,5,34.4216995239,3774706963.33,3774706965.19,3771103168.5,0.0,internal_timestamp,206.699996948,495272,1562114368,6.94729995728,3.44216995239,34.0006637748,1027.59267012,29,29,29,29,1,0,29,29,29,29,29,29,44.36829,-124.9528
"('115',)",3771103188.5,5,34.3941993713,3774706963.33,3774706965.19,3771103188.5,0.0,internal_timestamp,212.089996338,501178,1562114388,6.91279983521,3.43941993713,34.0019031298,1027.62325022,29,29,29,29,1,0,29,29,29,29,29,29,44.36829,-124.9528
"('116',)",3771103208.5,5,34.3851013184,3774706963.33,3774706965.19,3771103208.5,0.0,internal_timestamp,217.479995728,499740,1562114408,6.90059995651,3.43851013184,34.0013299526,1027.64927021,29,29,29,29,1,0,29,29,29,29,29,29,44.36829,-124.9528
"('117',)",3771103228.5,5,34.3848991394,3774706963.33,3774706965.19,3771103228.5,0.0,internal_timestamp,222.899993896,497510,1562114428,6.8983001709,3.43848991394,34.0007387486,1027.6740224,29,29,29,29,1,0,29,29,29,29,29,29,44.36829,-124.9528
"('118',)",3771103248.5,5,34.382900238,3774706963.33,3774706965.19,3771103248.5,0.0,internal_timestamp,228.289993286,504594,1562114448,6.89330005646,3.4382900238,34.000855707,1027.69957083,29,29,29,29,1,0,29,29,29,29,29,29,44.36829,-124.9528
"('119',)",3771103268.52,5,34.3781013489,3774706963.33,3774706965.19,3771103268.52,0.0,internal_timestamp,233.690002441,520875,1562114468,6.88530015945,3.43781013489,34.0008541836,1027.72549182,29,29,29,29,1,0,29,29,29,29,29,29,44.36829,-124.9528
"('120',)",3771103288.5,5,34.3777008057,3774706963.33,3774706965.19,3771103288.5,0.0,internal_timestamp,239.100006104,498631,1562114488,6.88240003586,3.43777008057,34.0006450722,1027.75057685,29,29,29,29,1,0,29,29,29,29,29,29,44.36829,-124.9528
"('121',)",3771103308.5,5,34.3745002747,3774706963.33,3774706965.19,3771103308.5,0.0,internal_timestamp,244.570007324,496307,1562114508,6.87550020218,3.43745002747,34.0012807391,1027.77716209,29,29,29,29,1,0,29,29,29,29,29,29,44.36829,-124.9528
"('122',)",3771103328.5,5,34.3713989258,3774706963.33,3774706965.2,3771103328.5,0.0,internal_timestamp,249.970001221,504509,1562114528,6.86819982529,3.43713989258,34.0024558128,1027.80390464,29,29,29,29,1,0,29,29,29,29,29,29,44.36829,-124.9528
"('123',)",3771103348.5,5,34.3512992859,3774706963.33,3774706965.2,3771103348.5,0.0,internal_timestamp,255.350006104,503373,1562114548,6.8407998085,3.43512992859,34.0048083312,1027.83430105,29,29,29,29,1,0,29,29,29,29,29,29,44.36829,-124.9528
"('124',)",3771103368.5,5,34.3493003845,3774706963.33,3774706965.2,3771103368.5,0.0,internal_timestamp,260.679992676,495825,1562114568,6.8357000351,3.43493003845,34.0050559032,1027.85967229,29,29,29,29,1,0,29,29,29,29,29,29,44.36829,-124.9528
"('125',)",3771103388.51,5,34.340801239,3774706963.33,3774706965.2,3771103388.51,0.0,internal_timestamp,266.049987793,506963,1562114588,6.82180023193,3.4340801239,34.0068307806,1027.88766359,29,29,29,29,1,0,29,29,29,29,29,29,44.36829,-124.9528
"('126',)",3771103408.5,5,34.3125991821,3774706963.33,3774706965.2,3771103408.5,0.0,internal_timestamp,271.429992676,499302,1562114608,6.78380012512,3.43125991821,34.0107403721,1027.92076186,29,29,29,29,1,0,29,29,29,29,29,29,44.36829,-124.9528
"('127',)",3771103428.5,5,34.3068008423,3774706963.33,3774706965.2,3771103428.5,0.0,internal_timestamp,276.760009766,504148,1562114628,6.77519989014,3.43068008423,34.0102656681,1027.94605355,29,29,29,29,1,0,29,29,29,29,29,29,44.36829,-124.9528
"('128',)",3771103448.51,5,34.2885017395,3774706963.33,3774706965.2,3771103448.51,0.0,internal_timestamp,282.100006104,507731,1562114648,6.74930000305,3.42885017395,34.0131280218,1027.97643964,29,29,29,29,1,0,29,29,29,29,29,29,44.36829,-124.9528
"('129',)",3771103468.5,5,34.2200012207,3774706963.33,3774706965.2,3771103468.5,0.0,internal_timestamp,287.470001221,499740,1562114668,6.65889978409,3.42200012207,34.0244630463,1028.02263076,29,29,29,29,1,0,29,29,29,29,29,29,44.36829,-124.9528
"('130',)",3771103488.5,5,34.2153015137,3774706963.33,3774706965.2,3771103488.5,0.0,internal_timestamp,292.850006104,502497,1562114688,6.65339994431,3.42153015137,34.0220966363,1028.0462296,29,29,29,29,1,0,29,29,29,29,29,29,44.36829,-124.9528
"('131',)",3771103508.51,5,34.2093009949,3774706963.33,3774706965.2,3771103508.51,0.0,internal_timestamp,298.149993896,505071,1562114708,6.64340019226,3.42093009949,34.0227936716,1028.07249606,29,29,29,29,1,0,29,29,29,29,29,29,44.36829,-124.9528
"('132',)",3771103528.5,5,34.2069015503,3774706963.33,3774706965.2,3771103528.5,0.0,internal_timestamp,303.480010986,499038,1562114728,6.63770008087,3.42069015503,34.0231929425,1028.09806605,29,29,29,29,1,0,29,29,29,29,29,29,44.36829,-124.9528
"('133',)",3771103548.51,5,34.2004013062,3774706963.33,3774706965.2,3771103548.51,0.0,internal_timestamp,308.799987793,505966,1562114748,6.62699985504,3.42004013062,34.0240230512,1028.12463225,29,29,29,29,1,0,29,29,29,29,29,29,44.36829,-124.9528
"('134',)",3771103568.52,5,34.17029953,3774706963.33,3774706965.2,3771103568.52,0.0,internal_timestamp,314.130004883,520112,1562114768,6.58720016479,3.417029953,34.02761173,1028.15746587,29,29,29,29,1,0,29,29,29,29,29,29,44.36829,-124.9528
"('135',)",3771103588.5,5,34.1449012756,3774706963.33,3774706965.2,3771103588.5,0.0,internal_timestamp,319.519989014,502200,1562114788,6.55289983749,3.41449012756,34.0309125004,1028.18957456,29,29,29,29,1,0,29,29,29,29,29,29,44.36829,-124.9528
"('136',)",3771103608.5,5,34.1087989807,3774706963.33,3774706965.2,3771103608.5,0.0,internal_timestamp,324.850006104,503453,1562114808,6.50530004501,3.41087989807,34.0355872607,1028.22432457,29,29,29,29,1,0,29,29,29,29,29,29,44.36829,-124.9528
"('137',)",3771103628.5,5,34.0704994202,3774706963.33,3774706965.2,3771103628.5,0.0,internal_timestamp,330.260009766,503338,1562114828,6.45889997482,3.40704994202,34.0365808191,1028.25636481,29,29,29,29,1,0,29,29,29,29,29,29,44.36829,-124.9528
"('138',)",3771103648.51,5,34.0546989441,3774706963.33,3774706965.2,3771103648.51,0.0,internal_timestamp,335.640014648,506650,1562114848,6.43790006638,3.40546989441,34.0372922715,1028.28452838,29,29,29,29,1,0,29,29,29,29,29,29,44.36829,-124.9528
"('139',)",3771103668.51,5,34.0438995361,3774706963.33,3774706965.2,3771103668.51,0.0,internal_timestamp,341.100006104,510163,1562114868,6.42430019379,3.40438995361,34.0361543796,1028.31058103,29,29,29,29,1,0,29,29,29,29,29,29,44.36829,-124.9528
"('140',)",3771103688.51,5,34.0350990295,3774706963.33,3774706965.2,3771103688.51,0.0,internal_timestamp,346.5,510484,1562114888,6.41050004959,3.40350990295,34.0374650461,1028.33831053,29,29,29,29,1,0,29,29,29,29,29,29,44.36829,-124.9528
"('141',)",3771103708.51,5,34.0304985046,3774706963.33,3774706965.2,3771103708.51,0.0,internal_timestamp,351.940002441,512107,1562114908,6.40220022202,3.40304985046,34.0379494755,1028.36481336,29,29,29,29,1,0,29,29,29,29,29,29,44.36829,-124.9528
"('142',)",3771103728.51,5,34.0252990723,3774706963.33,3774706965.2,3771103728.51,0.0,internal_timestamp,357.390014648,505930,1562114928,6.39249992371,3.40252990723,34.0391576965,1028.39211572,29,29,29,29,1,0,29,29,29,29,29,29,44.36829,-124.9528
"('143',)",3771103748.51,5,34.0255012512,3774706963.33,3774706965.2,3771103748.51,0.0,internal_timestamp,362.880004883,510160,1562114948,6.38950014114,3.40255012512,34.0396818354,1028.41813494,29,29,29,29,1,0,29,29,29,29,29,29,44.36829,-124.9528
"('144',)",3771103768.5,5,34.0271987915,3774706963.33,3774706965.2,3771103768.5,0.0,internal_timestamp,368.299987793,504737,1562114968,6.38810014725,3.40271987915,34.0403110279,1028.44369223,29,29,29,29,1,0,29,29,29,29,29,29,44.36829,-124.9528
"('145',)",3771103788.51,5,34.0200996399,3774706963.33,3774706965.2,3771103788.51,0.0,internal_timestamp,373.690002441,507121,1562114988,6.37580013275,3.40200996399,34.0420265468,1028.47147092,29,29,29,29,1,0,29,29,29,29,29,29,44.36829,-124.9528
"('146',)",3771103808.51,5,34.0000991821,3774706963.33,3774706965.2,3771103808.51,0.0,internal_timestamp,379.059997559,508904,1562115008,6.34929990768,3.40000991821,34.0435419854,1028.50096004,29,29,29,29,1,0,29,29,29,29,29,29,44.36829,-124.9528
"('147',)",3771103828.51,5,33.9822998047,3774706963.33,3774706965.2,3771103828.51,0.0,internal_timestamp,384.519989014,512286,1562115028,6.32600021362,3.39822998047,34.0442708977,1028.52979806,29,29,29,29,1,0,29,29,29,29,29,29,44.36829,-124.9528
"('148',)",3771103848.51,5,33.9836006165,3774706963.33,3774706965.2,3771103848.51,0.0,internal_timestamp,389.929992676,505779,1562115048,6.3249001503,3.39836006165,34.044167793,1028.55468812,29,29,29,29,1,0,29,29,29,29,29,29,44.36829,-124.9528
"('149',)",3771103868.51,5,33.9719009399,3774706963.33,3774706965.2,3771103868.51,0.0,internal_timestamp,395.329986572,509920,1562115068,6.30770015717,3.39719009399,34.0456376066,1028.58298924,29,29,29,29,1,0,29,29,29,29,29,29,44.36829,-124.9528
"('150',)",3771103888.51,5,33.9620018005,3774706963.33,3774706965.2,3771103888.51,0.0,internal_timestamp,400.600006104,513857,1562115088,6.29309988022,3.39620018005,34.0465846488,1028.6099226,29,29,29,29,1,0,29,29,29,29,29,29,44.36829,-124.9528
"('151',)",3771103908.51,5,33.9494018555,3774706963.33,3774706965.2,3771103908.51,0.0,internal_timestamp,405.920013428,507928,1562115108,6.27629995346,3.39494018555,34.0466897543,1028.63672167,29,29,29,29,1,0,29,29,29,29,29,29,44.36829,-124.9528
"('152',)",3771103928.51,5,33.9133987427,3774706963.33,3774706965.2,3771103928.51,0.0,internal_timestamp,411.320007324,508511,1562115128,6.23190021515,3.39133987427,34.0481828755,1028.66877097,29,29,29,29,1,0,29,29,29,29,29,29,44.36829,-124.9528
"('153',)",3771103948.51,5,33.8871002197,3774706963.33,3774706965.2,3771103948.51,0.0,internal_timestamp,416.709991455,509482,1562115148,6.20039987564,3.38871002197,34.0476261307,1028.69737862,29,29,29,29,1,0,29,29,29,29,29,29,44.36829,-124.9528
"('154',)",3771103968.51,5,33.8813018799,3774706963.33,3774706965.2,3771103968.51,0.0,internal_timestamp,422.130004883,510293,1562115168,6.19159984589,3.38813018799,34.0472802327,1028.72317025,29,29,29,29,1,0,29,29,29,29,29,29,44.36829,-124.9528
"('155',)",3771103988.51,5,33.8646011353,3774706963.33,3774706965.2,3771103988.51,0.0,internal_timestamp,427.480010986,510557,1562115188,6.16669988632,3.38646011353,34.0508649786,1028.75394098,29,29,29,29,1,0,29,29,29,29,29,29,44.36829,-124.9528
"('156',)",3771104008.51,5,33.8093986511,3774706963.33,3774706965.2,3771104008.51,0.0,internal_timestamp,432.880004883,511216,1562115208,6.09579992294,3.38093986511,34.0573319602,1028.79349604,29,29,29,29,1,0,29,29,29,29,29,29,44.36829,-124.9528
"('157',)",3771104028.52,5,33.778301239,3774706963.33,3774706965.2,3771104028.52,0.0,internal_timestamp,438.359985352,516606,1562115228,6.05630016327,3.3778301239,34.0593258716,1028.82558764,29,29,29,29,1,0,29,29,29,29,29,29,44.36829,-124.9528
"('158',)",3771104048.51,5,33.7677993774,3774706963.33,3774706965.21,3771104048.51,0.0,internal_timestamp,443.779998779,510431,1562115248,6.0391998291,3.37677993774,34.0620071427,1028.85488832,29,29,29,29,1,0,29,29,29,29,29,29,44.36829,-124.9528
"('159',)",3771104068.51,5,33.7505989075,3774706963.33,3774706965.21,3771104068.51,0.0,internal_timestamp,449.260009766,512689,1562115268,6.01319980621,3.37505989075,34.0660581766,1028.88675107,29,29,29,29,1,0,29,29,29,29,29,29,44.36829,-124.9528
"('160',)",3771104088.51,5,33.7380981445,3774706963.33,3774706965.21,3771104088.51,0.0,internal_timestamp,454.700012207,514474,1562115288,5.99469995499,3.37380981445,34.0678885291,1028.91565989,29,29,29,29,1,0,29,29,29,29,29,29,44.36829,-124.9528
"('161',)",3771104108.52,5,33.7274017334,3774706963.33,3774706965.21,3771104108.52,0.0,internal_timestamp,460.149993896,515396,1562115308,5.97940015793,3.37274017334,34.0685321339,1028.94324377,29,29,29,29,1,0,29,29,29,29,29,29,44.36829,-124.9528
"('162',)",3771104128.53,5,33.6833000183,3774706963.33,3774706965.21,3771104128.53,0.0,internal_timestamp,465.559997559,527102,1562115328,5.92250013351,3.36833000183,34.0733706876,1028.97958571,29,29,29,29,1,0,29,29,29,29,29,29,44.36829,-124.9528
"('163',)",3771104148.51,5,33.6520996094,3774706963.33,3774706965.21,3771104148.51,0.0,internal_timestamp,470.980010986,509631,1562115348,5.88350009918,3.36520996094,34.0747400126,1029.01080303,29,29,29,29,1,0,29,13,29,29,29,29,44.36829,-124.9528
"('164',)",3771104168.51,5,33.6441001892,3774706963.33,3774706965.21,3771104168.51,0.0,internal_timestamp,476.440002441,511582,1562115368,5.87010002136,3.36441001892,34.0764973199,1029.03904522,29,29,29,29,1,0,29,13,29,29,29,29,44.36829,-124.9528
"('165',)",3771104188.51,5,33.6379013062,3774706963.33,3774706965.21,3771104188.51,0.0,internal_timestamp,481.869995117,512711,1562115388,5.86089992523,3.36379013062,34.0760800691,1029.06486933,29,29,29,29,1,0,29,13,29,29,29,29,44.36829,-124.9528
"('166',)",3771104208.51,5,33.6388015747,3774706963.33,3774706965.21,3771104208.51,0.0,internal_timestamp,487.350006104,514337,1562115408,5.85939979553,3.36388015747,34.0759003371,1029.0900676,29,29,29,29,1,0,29,13,29,29,29,29,44.36829,-124.9528
"('167',)",3771104228.52,5,33.6394004822,3774706963.33,3774706965.21,3771104228.52,0.0,internal_timestamp,492.779998779,516740,1562115428,5.85750007629,3.36394004822,34.075808067,1029.11515686,29,29,29,29,1,0,29,13,29,29,29,29,44.36829,-124.9528
"('168',)",3771104248.52,5,33.6425018311,3774706963.33,3774706965.21,3771104248.52,0.0,internal_timestamp,498.190002441,516751,1562115448,5.85780000687,3.36425018311,34.0763354756,1029.14034187,29,29,29,29,1,0,29,13,29,29,29,29,44.36829,-124.9528
"('169',)",3771104268.52,5,33.6529006958,3774706963.33,3774706965.21,3771104268.52,0.0,internal_timestamp,503.619995117,517219,1562115468,5.86609983444,3.36529006958,34.077037834,1029.16466847,29,29,29,29,1,0,29,13,29,29,29,29,44.36829,-124.9528
"('170',)",3771104288.52,5,33.6506004333,3774706963.33,3774706965.21,3771104288.52,0.0,internal_timestamp,509.040008545,517727,1562115488,5.85960006714,3.36506004333,34.0783074585,1029.19138854,29,29,29,29,1,0,29,13,29,29,29,29,44.36829,-124.9528
"('171',)",3771104308.52,5,33.6437988281,3774706963.33,3774706965.21,3771104308.52,0.0,internal_timestamp,514.460021973,517300,1562115508,5.84779977798,3.36437988281,34.0798314704,1029.21902272,29,29,29,29,1,0,29,13,29,29,29,29,44.36829,-124.9528
"('172',)",3771104328.52,5,33.6524009705,3774706963.33,3774706965.21,3771104328.52,0.0,internal_timestamp,519.869995117,515672,1562115528,5.85659980774,3.36524009705,34.0780226707,1029.24118925,29,29,29,29,1,0,29,13,29,29,29,29,44.36829,-124.9528
"('173',)",3771104348.51,5,33.6497993469,3774706963.33,3774706965.21,3771104348.51,0.0,internal_timestamp,525.219970703,514828,1562115548,5.84950017929,3.36497993469,34.0795919138,1029.26789634,29,29,29,29,1,0,29,13,29,29,29,29,44.36829,-124.9528
"('174',)",3771104368.51,5,33.6526985168,3774706963.33,3774706965.21,3771104368.51,0.0,internal_timestamp,530.630004883,514235,1562115568,5.85050010681,3.36526985168,34.079194847,1029.2922278,29,29,29,29,1,0,29,13,29,29,29,29,44.36829,-124.9528
"('175',)",3771104388.52,5,33.6300010681,3774706963.33,3774706965.21,3771104388.52,0.0,internal_timestamp,536.020019531,517002,1562115588,5.81799983978,3.36300010681,34.0836187272,1029.32481537,29,29,29,29,1,0,29,13,29,29,29,29,44.36829,-124.9528
"('176',)",3771104407.52,5,33.6100006104,3774706963.33,3774706965.21,3771104407.52,0.0,internal_timestamp,541.119995117,522727,1562115607,5.78889989853,3.36100006104,34.0878064074,1029.35542128,29,29,29,29,1,0,29,13,29,29,29,29,44.36829,-124.9528
"('177',)",3771104428.52,5,33.6076011658,3774706963.33,3774706965.21,3771104428.52,0.0,internal_timestamp,546.809997559,520727,1562115628,5.78329992294,3.36076011658,34.0879320229,1029.38234152,29,29,29,29,1,0,29,13,29,29,29,29,44.36829,-124.9528
"('178',)",3771104448.52,5,33.5989990234,3774706963.33,3774706965.21,3771104448.52,0.0,internal_timestamp,552.229980469,515682,1562115648,5.76900005341,3.35989990234,34.0899398926,1029.41068538,29,29,29,29,1,0,29,13,29,29,29,29,44.36829,-124.9528
"('179',)",3771104468.52,5,33.5929985046,3774706963.33,3774706965.22,3771104468.52,0.0,internal_timestamp,557.570007324,521119,1562115668,5.75839996338,3.35929985046,34.0912027097,1029.43757317,29,29,29,29,1,0,29,13,29,29,29,29,44.36829,-124.9528
"('180',)",3771104488.52,5,33.5867996216,3774706963.33,3774706965.22,3771104488.52,0.0,internal_timestamp,562.91998291,515454,1562115688,5.74739980698,3.35867996216,34.0926393459,1029.46469618,29,29,29,29,1,0,29,13,29,29,29,29,44.36829,-124.9528
"('181',)",3771104508.54,5,33.5667991638,3774706963.33,3774706965.22,3771104508.54,0.0,internal_timestamp,568.270019531,537774,1562115708,5.71829986572,3.35667991638,34.0967008695,1029.4963386,29,29,29,29,1,0,29,13,29,29,29,29,44.36829,-124.9528
