obs,conductivity,conductivity_qc_executed,conductivity_qc_results,density,density_qc_executed,density_qc_results,deployment,driver_timestamp,ingestion_timestamp,internal_timestamp,lat,lon,port_timestamp,preferred_timestamp,pressure,pressure_qc_executed,pressure_qc_results,profiler_timestamp,salinity,salinity_qc_executed,salinity_qc_results,suspect_timestamp,temperature,temperature_qc_executed,temperature_qc_results,time
"('407',)",3.5734500885,29,13,1026.50086677,29,13,11,3767111115.3,3767111252.41,3748921636.12,44.637117,-124.302617,0.0,internal_timestamp,66.0780029297,29,29,1539932836.12,33.7647018433,29,29,0,8.71220016479,29,29,3748921636.12
"('408',)",3.57344007492,29,13,1026.5007296,29,13,11,3767111115.3,3767111252.41,3748921636.18,44.637117,-124.302617,0.0,internal_timestamp,66.047996521,29,29,1539932836.18,33.7647018433,29,29,0,8.71220016479,29,29,3748921636.18
"('409',)",3.57342004776,29,13,1026.50046617,29,13,11,3767111115.3,3767111252.41,3748921636.24,44.637117,-124.302617,0.0,internal_timestamp,66.0250015259,29,29,1539932836.24,33.7644996643,29,29,0,8.71220016479,29,29,3748921636.24
"('410',)",3.57342004776,29,13,1026.50035644,29,13,11,3767111115.3,3767111252.41,3748921636.31,44.637117,-124.302617,0.0,internal_timestamp,66.0009994507,29,29,1539932836.31,33.7644996643,29,29,0,8.71220016479,29,29,3748921636.31
"('411',)",3.57343006134,29,13,1026.50022653,29,13,11,3767111115.3,3767111252.41,3748921636.37,44.637117,-124.302617,0.0,internal_timestamp,65.9759979248,29,29,1539932836.37,33.7644996643,29,29,0,8.7123003006,29,29,3748921636.37
"('412',)",3.5734500885,29,13,1026.50008113,29,13,11,3767111115.3,3767111252.41,3748921636.43,44.637117,-124.302617,0.0,internal_timestamp,65.9509963989,29,29,1539932836.43,33.7644996643,29,29,0,8.71249961853,29,29,3748921636.43
"('413',)",3.57347011566,29,13,1026.49991543,29,13,11,3767111115.3,3767111252.41,3748921636.5,44.637117,-124.302617,0.0,internal_timestamp,65.9250030518,29,29,1539932836.5,33.7644996643,29,29,0,8.71280002594,29,29,3748921636.5
"('414',)",3.57349991798,29,13,1026.49967026,29,13,11,3767111115.3,3767111252.41,3748921636.56,44.637117,-124.302617,0.0,internal_timestamp,65.9020004272,29,29,1539932836.56,33.7644004822,29,29,0,8.71319961548,29,29,3748921636.56
"('415',)",3.57352995872,29,13,1026.49950909,29,13,11,3767111115.3,3767111252.41,3748921636.62,44.637117,-124.302617,0.0,internal_timestamp,65.8769989014,29,29,1539932836.62,33.7644004822,29,29,0,8.71350002289,29,29,3748921636.62
"('416',)",3.57355999947,29,13,1026.49941187,29,13,11,3767111115.3,3767111252.41,3748921636.68,44.637117,-124.302617,0.0,internal_timestamp,65.8489990234,29,29,1539932836.68,33.7644996643,29,29,0,8.7138004303,29,29,3748921636.68
"('417',)",3.57358002663,29,13,1026.49925085,29,13,11,3767111115.3,3767111252.41,3748921636.74,44.637117,-124.302617,0.0,internal_timestamp,65.8239974976,29,29,1539932836.74,33.7644996643,29,29,0,8.71409988403,29,29,3748921636.74
"('418',)",3.57360005379,29,13,1026.49918757,29,13,11,3767111115.3,3767111252.41,3748921636.81,44.637117,-124.302617,0.0,internal_timestamp,65.8000030518,29,29,1539932836.81,33.7645988464,29,29,0,8.71430015564,29,29,3748921636.81
"('419',)",3.57360005379,29,13,1026.49889776,29,13,11,3767111115.3,3767111252.41,3748921636.87,44.637117,-124.302617,0.0,internal_timestamp,65.7740020752,29,29,1539932836.87,33.7644004822,29,29,0,8.71440029144,29,29,3748921636.87
"('420',)",3.57360005379,29,13,1026.49859405,29,13,11,3767111115.3,3767111252.41,3748921636.93,44.637117,-124.302617,0.0,internal_timestamp,65.7490005493,29,29,1539932836.93,33.7641983032,29,29,0,8.71459960938,29,29,3748921636.93
"('421',)",3.57358002663,29,13,1026.49831794,29,13,11,3767111115.3,3767111252.42,3748921636.99,44.637117,-124.302617,0.0,internal_timestamp,65.7259979248,29,29,1539932836.99,33.763999939,29,29,0,8.71469974518,29,29,3748921636.99
"('422',)",3.57355999947,29,13,1026.49783134,29,13,11,3767111115.3,3767111252.42,3748921637.06,44.637117,-124.302617,0.0,internal_timestamp,65.6949996948,29,29,1539932837.06,33.7635993958,29,29,0,8.71490001678,29,29,3748921637.06
"('423',)",3.57354998589,29,13,1026.49747757,29,13,11,3767111115.3,3767111252.42,3748921637.12,44.637117,-124.302617,0.0,internal_timestamp,65.6719970703,29,29,1539932837.12,33.7633018494,29,29,0,8.71500015259,29,29,3748921637.12
"('424',)",3.57354998589,29,13,1026.4972514,29,13,11,3767111115.3,3767111252.42,3748921637.18,44.637117,-124.302617,0.0,internal_timestamp,65.6470031738,29,29,1539932837.18,33.7631988525,29,29,0,8.71520042419,29,29,3748921637.18
"('425',)",3.57355999947,29,13,1026.49693697,29,13,11,3767111115.3,3767111252.42,3748921637.24,44.637117,-124.302617,0.0,internal_timestamp,65.6190032959,29,29,1539932837.24,33.7630004883,29,29,0,8.71539974213,29,29,3748921637.24
"('426',)",3.57355999947,29,13,1026.49672747,29,13,11,3767111115.3,3767111252.42,3748921637.31,44.637117,-124.302617,0.0,internal_timestamp,65.5970001221,29,29,1539932837.31,33.7629013062,29,29,0,8.71560001373,29,29,3748921637.31
"('427',)",3.57354998589,29,13,1026.49651425,29,13,11,3767111115.3,3767111252.42,3748921637.5,44.637117,-124.302617,0.0,internal_timestamp,65.5680007935,29,29,1539932837.5,33.7627983093,29,29,1,8.71560001373,29,29,3748921637.5
"('428',)",3.57353997231,29,13,1026.4964091,29,13,11,3767111115.3,3767111252.42,3748921637.51,44.637117,-124.302617,0.0,internal_timestamp,65.5449981689,29,29,1539932837.51,33.7627983093,29,29,0,8.71560001373,29,29,3748921637.51
"('429',)",3.57352995872,29,13,1026.49631692,29,13,11,3767111115.3,3767111252.47,3748921637.52,44.637117,-124.302617,0.0,internal_timestamp,65.5179977417,29,29,1539932837.52,33.7627983093,29,29,0,8.71539974213,29,29,3748921637.52
"('430',)",3.57352995872,29,13,1026.49629434,29,13,11,3767111115.3,3767111252.47,3748921637.56,44.637117,-124.302617,0.0,internal_timestamp,65.4919967651,29,29,1539932837.56,33.7629013062,29,29,0,8.71529960632,29,29,3748921637.56
"('431',)",3.57352995872,29,13,1026.49625318,29,13,11,3767111115.3,3767111252.47,3748921637.62,44.637117,-124.302617,0.0,internal_timestamp,65.466003418,29,29,1539932837.62,33.7630004883,29,29,0,8.71529960632,29,29,3748921637.62
"('432',)",3.57352995872,29,13,1026.4960456,29,13,11,3767111115.3,3767111252.47,3748921637.8,44.637117,-124.302617,0.0,internal_timestamp,65.4410018921,29,29,1539932837.8,33.7629013062,29,29,1,8.71539974213,29,29,3748921637.8
"('433',)",3.57353997231,29,13,1026.49591568,29,13,11,3767111115.3,3767111252.47,3748921637.81,44.637117,-124.302617,0.0,internal_timestamp,65.4160003662,29,29,1539932837.81,33.7629013062,29,29,0,8.71549987793,29,29,3748921637.81
"('434',)",3.57355999947,29,13,1026.49574993,29,13,11,3767111115.3,3767111252.47,3748921637.81,44.637117,-124.302617,0.0,internal_timestamp,65.3899993896,29,29,1539932837.81,33.7629013062,29,29,0,8.71580028534,29,29,3748921637.81
"('435',)",3.57359004021,29,13,1026.49558434,29,13,11,3767111115.3,3767111252.47,3748921637.87,44.637117,-124.302617,0.0,internal_timestamp,65.3639984131,29,29,1539932837.87,33.7629013062,29,29,0,8.71609973907,29,29,3748921637.87
"('436',)",3.57363009453,29,13,1026.4953984,29,13,11,3767111115.3,3767111252.47,3748921637.93,44.637117,-124.302617,0.0,internal_timestamp,65.3369979858,29,29,1539932837.93,33.7629013062,29,29,0,8.71650028229,29,29,3748921637.93
"('437',)",3.57366991043,29,13,1026.49529484,29,13,11,3767111115.3,3767111252.47,3748921637.99,44.637117,-124.302617,0.0,internal_timestamp,65.3109970093,29,29,1539932837.99,33.7630004883,29,29,0,8.71689987183,29,29,3748921637.99
"('438',)",3.57369995117,29,13,1026.4951089,29,13,11,3767111115.3,3767111252.47,3748921638.06,44.637117,-124.302617,0.0,internal_timestamp,65.283996582,29,29,1539932838.06,33.7630004883,29,29,0,8.71730041504,29,29,3748921638.06
"('439',)",3.57371997833,29,13,1026.49478045,29,13,11,3767111115.3,3767111252.47,3748921638.12,44.637117,-124.302617,0.0,internal_timestamp,65.2570037842,29,29,1539932838.12,33.7627983093,29,29,0,8.71759986877,29,29,3748921638.12
"('440',)",3.57371997833,29,13,1026.49455724,29,13,11,3767111115.3,3767111252.47,3748921638.18,44.637117,-124.302617,0.0,internal_timestamp,65.2320022583,29,29,1539932838.18,33.7626991272,29,29,0,8.71780014038,29,29,3748921638.18
"('441',)",3.57371997833,29,13,1026.49432946,29,13,11,3767111115.3,3767111252.47,3748921638.25,44.637117,-124.302617,0.0,internal_timestamp,65.2060012817,29,29,1539932838.25,33.7625999451,29,29,0,8.71800041199,29,29,3748921638.25
"('442',)",3.57372999191,29,13,1026.49410831,29,13,11,3767111115.3,3767111252.47,3748921638.31,44.637117,-124.302617,0.0,internal_timestamp,65.1780014038,29,29,1539932838.31,33.7625007629,29,29,0,8.71809959412,29,29,3748921638.31
"('443',)",3.57372999191,29,13,1026.49407169,29,13,11,3767111115.3,3767111252.48,3748921638.37,44.637117,-124.302617,0.0,internal_timestamp,65.1529998779,29,29,1539932838.37,33.7625999451,29,29,0,8.71809959412,29,29,3748921638.37
"('444',)",3.57372999191,29,13,1026.49395283,29,13,11,3767111115.3,3767111252.48,3748921638.43,44.637117,-124.302617,0.0,internal_timestamp,65.1269989014,29,29,1539932838.43,33.7625999451,29,29,0,8.71809959412,29,29,3748921638.43
"('445',)",3.57370996475,29,13,1026.49368955,29,13,11,3767111115.3,3767111252.48,3748921638.49,44.637117,-124.302617,0.0,internal_timestamp,65.0999984741,29,29,1539932838.49,33.7624015808,29,29,0,8.71800041199,29,29,3748921638.49
"('446',)",3.57364010811,29,13,1026.4931098,29,13,11,3767111115.3,3767111252.48,3748921638.56,44.637117,-124.302617,0.0,internal_timestamp,65.0729980469,29,29,1539932838.56,33.7617988586,29,29,0,8.71790027618,29,29,3748921638.56
"('447',)",3.57355999947,29,13,1026.4924508,29,13,11,3767111115.3,3767111252.48,3748921638.62,44.637117,-124.302617,0.0,internal_timestamp,65.0449981689,29,29,1539932838.62,33.761100769,29,29,0,8.71780014038,29,29,3748921638.62
"('448',)",3.57347989082,29,13,1026.49181169,29,13,11,3767111115.3,3767111252.48,3748921638.68,44.637117,-124.302617,0.0,internal_timestamp,65.0220031738,29,29,1539932838.68,33.7603988647,29,29,0,8.71770000458,29,29,3748921638.68
"('449',)",3.57342004776,29,13,1026.49123949,29,13,11,3767111115.3,3767111252.48,3748921638.74,44.637117,-124.302617,0.0,internal_timestamp,64.9960021973,29,29,1539932838.74,33.7597999573,29,29,0,8.71759986877,29,29,3748921638.74
"('450',)",3.57337999344,29,13,1026.49089114,29,13,11,3767111115.3,3767111252.48,3748921638.81,44.637117,-124.302617,0.0,internal_timestamp,64.9680023193,29,29,1539932838.81,33.7594985962,29,29,0,8.71749973297,29,29,3748921638.81
"('451',)",3.57335996628,29,13,1026.49071481,29,13,11,3767111115.3,3767111252.48,3748921638.87,44.637117,-124.302617,0.0,internal_timestamp,64.9430007935,29,29,1539932838.87,33.7593994141,29,29,0,8.71739959717,29,29,3748921638.87
"('452',)",3.57336997986,29,13,1026.49067818,29,13,11,3767111115.3,3767111252.48,3748921638.93,44.637117,-124.302617,0.0,internal_timestamp,64.9179992676,29,29,1539932838.93,33.7594985962,29,29,0,8.71739959717,29,29,3748921638.93
"('453',)",3.57336997986,29,13,1026.4905574,29,13,11,3767111115.3,3767111252.48,3748921639.0,44.637117,-124.302617,0.0,internal_timestamp,64.8949966431,29,29,1539932839.0,33.7594985962,29,29,0,8.71749973297,29,29,3748921639.0
"('454',)",3.57336997986,29,13,1026.49032697,29,13,11,3767111115.3,3767111252.48,3748921639.06,44.637117,-124.302617,0.0,internal_timestamp,64.8649978638,29,29,1539932839.06,33.7593994141,29,29,0,8.71759986877,29,29,3748921639.06
"('455',)",3.57336997986,29,13,1026.49019897,29,13,11,3767111115.3,3767111252.48,3748921639.12,44.637117,-124.302617,0.0,internal_timestamp,64.8369979858,29,29,1539932839.12,33.7593994141,29,29,0,8.71759986877,29,29,3748921639.12
"('456',)",3.57336997986,29,13,1026.48998225,29,13,11,3767111115.3,3767111252.48,3748921639.18,44.637117,-124.302617,0.0,internal_timestamp,64.8099975586,29,29,1539932839.18,33.7593002319,29,29,0,8.71770000458,29,29,3748921639.18
"('457',)",3.5733499527,29,13,1026.48988819,29,13,11,3767111115.3,3767111252.48,3748921639.24,44.637117,-124.302617,0.0,internal_timestamp,64.7860031128,29,29,1539932839.24,33.7593002319,29,29,0,8.71759986877,29,29,3748921639.24
"('458',)",3.57331991196,29,13,1026.48965159,29,13,11,3767111115.3,3767111252.48,3748921639.31,44.637117,-124.302617,0.0,internal_timestamp,64.7580032349,29,29,1539932839.31,33.7591018677,29,29,0,8.71730041504,29,29,3748921639.31
"('459',)",3.57324004173,29,13,1026.48934552,29,13,11,3767111115.3,3767111252.48,3748921639.37,44.637117,-124.302617,0.0,internal_timestamp,64.7289962769,29,29,1539932839.37,33.7588005066,29,29,0,8.71689987183,29,29,3748921639.37
"('460',)",3.57313990593,29,13,1026.4888357,29,13,11,3767111115.3,3767111252.48,3748921639.43,44.637117,-124.302617,0.0,internal_timestamp,64.7030029297,29,29,1539932839.43,33.7582015991,29,29,0,8.71640014648,29,29,3748921639.43
"('461',)",3.57308006287,29,13,1026.48836135,29,13,11,3767111115.3,3767111252.48,3748921639.49,44.637117,-124.302617,0.0,internal_timestamp,64.6780014038,29,29,1539932839.49,33.7577018738,29,29,0,8.71619987488,29,29,3748921639.49
"('462',)",3.57311010361,29,13,1026.48838219,29,13,11,3767111115.3,3767111252.48,3748921639.56,44.637117,-124.302617,0.0,internal_timestamp,64.6520004272,29,29,1539932839.56,33.757900238,29,29,0,8.71630001068,29,29,3748921639.56
"('463',)",3.57321000099,29,13,1026.48880541,29,13,11,3767111115.3,3767111252.48,3748921639.62,44.637117,-124.302617,0.0,internal_timestamp,64.6210021973,29,29,1539932839.62,33.7587013245,29,29,0,8.71669960022,29,29,3748921639.62
"('464',)",3.57332992554,29,13,1026.48924185,29,13,11,3767111115.3,3767111252.49,3748921639.68,44.637117,-124.302617,0.0,internal_timestamp,64.5970001221,29,29,1539932839.68,33.7594985962,29,29,0,8.71720027924,29,29,3748921639.68
"('465',)",3.57344007492,29,13,1026.48959006,29,13,11,3767111115.3,3767111252.49,3748921639.75,44.637117,-124.302617,0.0,internal_timestamp,64.5699996948,29,29,1539932839.75,33.7602005005,29,29,0,8.71770000458,29,29,3748921639.75
"('466',)",3.5734899044,29,13,1026.48956593,29,13,11,3767111115.3,3767111252.49,3748921639.81,44.637117,-124.302617,0.0,internal_timestamp,64.5410003662,29,29,1539932839.81,33.7603988647,29,29,0,8.71800041199,29,29,3748921639.81
"('467',)",3.5734899044,29,13,1026.48926521,29,13,11,3767111115.3,3767111252.49,3748921639.87,44.637117,-124.302617,0.0,internal_timestamp,64.5159988403,29,29,1539932839.87,33.7602005005,29,29,0,8.71819972992,29,29,3748921639.87
"('468',)",3.57347989082,29,13,1026.4889724,29,13,11,3767111115.3,3767111252.49,3748921639.93,44.637117,-124.302617,0.0,internal_timestamp,64.4899978638,29,29,1539932839.93,33.7599983215,29,29,0,8.71829986572,29,29,3748921639.93
"('469',)",3.5734500885,29,13,1026.48868451,29,13,11,3767111115.3,3767111252.49,3748921640.0,44.637117,-124.302617,0.0,internal_timestamp,64.4609985352,29,29,1539932840.0,33.7597999573,29,29,0,8.71829986572,29,29,3748921640.0
"('470',)",3.57339000702,29,13,1026.48829417,29,13,11,3767111115.3,3767111252.49,3748921640.06,44.637117,-124.302617,0.0,internal_timestamp,64.4339981079,29,29,1539932840.06,33.7593994141,29,29,0,8.71800041199,29,29,3748921640.06
"('471',)",3.57330989838,29,13,1026.48783545,29,13,11,3767111115.3,3767111252.49,3748921640.12,44.637117,-124.302617,0.0,internal_timestamp,64.408996582,29,29,1539932840.12,33.7588996887,29,29,0,8.71770000458,29,29,3748921640.12
"('472',)",3.57321000099,29,13,1026.48723691,29,13,11,3767111115.3,3767111252.49,3748921640.18,44.637117,-124.302617,0.0,internal_timestamp,64.3840026855,29,29,1539932840.18,33.7582015991,29,29,0,8.71730041504,29,29,3748921640.18
"('473',)",3.57312011719,29,13,1026.48677285,29,13,11,3767111115.3,3767111252.49,3748921640.24,44.637117,-124.302617,0.0,internal_timestamp,64.3509979248,29,29,1539932840.24,33.7577018738,29,29,0,8.71679973602,29,29,3748921640.24
"('474',)",3.57306003571,29,13,1026.48646017,29,13,11,3767111115.3,3767111252.49,3748921640.31,44.637117,-124.302617,0.0,internal_timestamp,64.3239974976,29,29,1539932840.31,33.7574005127,29,29,0,8.71650028229,29,29,3748921640.31
"('475',)",3.57302999496,29,13,1026.48637447,29,13,11,3767111115.3,3767111252.49,3748921640.37,44.637117,-124.302617,0.0,internal_timestamp,64.2949981689,29,29,1539932840.37,33.7574005127,29,29,0,8.71619987488,29,29,3748921640.37
"('476',)",3.57302999496,29,13,1026.48634889,29,13,11,3767111115.3,3767111252.49,3748921640.43,44.637117,-124.302617,0.0,internal_timestamp,64.2689971924,29,29,1539932840.43,33.7574996948,29,29,0,8.71609973907,29,29,3748921640.43
"('477',)",3.57302999496,29,13,1026.48623463,29,13,11,3767111115.3,3767111252.49,3748921640.49,44.637117,-124.302617,0.0,internal_timestamp,64.2440032959,29,29,1539932840.49,33.7574996948,29,29,0,8.71609973907,29,29,3748921640.49
"('478',)",3.57301998138,29,13,1026.48593568,29,13,11,3767111115.3,3767111252.49,3748921640.56,44.637117,-124.302617,0.0,internal_timestamp,64.216003418,29,29,1539932840.56,33.7573013306,29,29,0,8.71619987488,29,29,3748921640.56
"('479',)",3.57299995422,29,13,1026.48556064,29,13,11,3767111115.3,3767111252.49,3748921640.62,44.637117,-124.302617,0.0,internal_timestamp,64.1890029907,29,29,1539932840.62,33.7569999695,29,29,0,8.71630001068,29,29,3748921640.62
"('480',)",3.57297992706,29,13,1026.4851856,29,13,11,3767111115.3,3767111252.49,3748921640.68,44.637117,-124.302617,0.0,internal_timestamp,64.1620025635,29,29,1539932840.68,33.7566986084,29,29,0,8.71640014648,29,29,3748921640.68
"('481',)",3.57296991348,29,13,1026.48490492,29,13,11,3767111115.3,3767111252.49,3748921640.74,44.637117,-124.302617,0.0,internal_timestamp,64.1380004883,29,29,1539932840.74,33.7565002441,29,29,0,8.71650028229,29,29,3748921640.74
"('482',)",3.57296991348,29,13,1026.48467906,29,13,11,3767111115.3,3767111252.49,3748921640.81,44.637117,-124.302617,0.0,internal_timestamp,64.1090011597,29,29,1539932840.81,33.756401062,29,29,0,8.71660041809,29,29,3748921640.81
"('483',)",3.57296991348,29,13,1026.484456,29,13,11,3767111115.3,3767111252.49,3748921640.87,44.637117,-124.302617,0.0,internal_timestamp,64.0839996338,29,29,1539932840.87,33.7563018799,29,29,0,8.71679973602,29,29,3748921640.87
"('484',)",3.57297992706,29,13,1026.48428953,29,13,11,3767111115.3,3767111252.49,3748921640.93,44.637117,-124.302617,0.0,internal_timestamp,64.0510025024,29,29,1539932840.93,33.7563018799,29,29,0,8.71689987183,29,29,3748921640.93
"('485',)",3.57296991348,29,13,1026.48406525,29,13,11,3767111115.3,3767111252.49,3748921640.99,44.637117,-124.302617,0.0,internal_timestamp,64.0230026245,29,29,1539932840.99,33.7561988831,29,29,0,8.71700000763,29,29,3748921640.99
"('486',)",3.57296991348,29,13,1026.48388052,29,13,11,3767111115.3,3767111252.49,3748921641.06,44.637117,-124.302617,0.0,internal_timestamp,64.0029983521,29,29,1539932841.06,33.7560997009,29,29,0,8.71710014343,29,29,3748921641.06
"('487',)",3.57296991348,29,13,1026.48365922,29,13,11,3767111115.3,3767111252.49,3748921641.12,44.637117,-124.302617,0.0,internal_timestamp,63.9749984741,29,29,1539932841.12,33.7560005188,29,29,0,8.71720027924,29,29,3748921641.12
"('488',)",3.57298994064,29,13,1026.48350646,29,13,11,3767111115.3,3767111252.49,3748921641.18,44.637117,-124.302617,0.0,internal_timestamp,63.9449996948,29,29,1539932841.18,33.7560005188,29,29,0,8.71730041504,29,29,3748921641.18
"('489',)",3.57298994064,29,13,1026.48323577,29,13,11,3767111115.3,3767111252.49,3748921641.24,44.637117,-124.302617,0.0,internal_timestamp,63.9129981995,29,29,1539932841.24,33.7559013367,29,29,0,8.71759986877,29,29,3748921641.24
"('490',)",3.5730099678,29,13,1026.48301416,29,13,11,3767111115.3,3767111252.49,3748921641.31,44.637117,-124.302617,0.0,internal_timestamp,63.888999939,29,29,1539932841.31,33.7557983398,29,29,0,8.71780014038,29,29,3748921641.31
"('491',)",3.57301998138,29,13,1026.48287511,29,13,11,3767111115.3,3767111252.49,3748921641.37,44.637117,-124.302617,0.0,internal_timestamp,63.8619995117,29,29,1539932841.37,33.7557983398,29,29,0,8.71790027618,29,29,3748921641.37
