obs,time,deployment,conductivity_millisiemens,driver_timestamp,ingestion_timestamp,internal_timestamp,port_timestamp,preferred_timestamp,pressure,raw_time_microseconds,raw_time_seconds,temp,dpc_ctd_seawater_conductivity,practical_salinity,density,pressure_qc_executed,pressure_qc_results,temp_qc_executed,temp_qc_results,conductivity_millisiemens_qc_executed,conductivity_millisiemens_qc_results,dpc_ctd_seawater_conductivity_qc_executed,dpc_ctd_seawater_conductivity_qc_results,density_qc_executed,density_qc_results,practical_salinity_qc_executed,practical_salinity_qc_results,lat,lon
"('3445',)",3659625073.46,2,34.0121002197,3724598987.34,3724598987.95,3659625073.46,0.0,internal_timestamp,416.5,457957,1450636273,6.36439990997,3.40121002197,34.0235741672,1028.65484658,29,29,29,29,1,0,29,13,29,29,29,29,44.36829,-124.9528
"('3446',)",3659625084.46,2,34.0129013062,3724598987.34,3724598987.95,3659625084.46,0.0,internal_timestamp,415.850006104,463226,1450636284,6.36600017548,3.40129013062,34.0231896983,1028.65134319,29,29,29,29,1,0,29,13,29,29,29,29,44.36829,-124.9528
"('3447',)",3659625095.46,2,34.0186004639,3724598987.34,3724598987.95,3659625095.46,0.0,internal_timestamp,415.239990234,458327,1450636295,6.37239980698,3.40186004639,34.0234566341,1028.64786801,29,29,29,29,1,0,29,13,29,29,29,29,44.36829,-124.9528
"('3448',)",3659625106.46,2,34.0180015564,3724598987.34,3724598987.95,3659625106.46,0.0,internal_timestamp,414.579986572,462192,1450636306,6.37220001221,3.40180015564,34.0233113172,1028.64475701,29,29,29,29,1,0,29,13,29,29,29,29,44.36829,-124.9528
"('3449',)",3659625117.47,2,34.0187988281,3724598987.34,3724598987.95,3659625117.47,0.0,internal_timestamp,413.760009766,467958,1450636317,6.37370014191,3.40187988281,34.0231050535,1028.64062861,29,29,29,29,1,0,29,13,29,29,29,29,44.36829,-124.9528
"('3450',)",3659625128.46,2,34.0200996399,3724598987.34,3724598987.95,3659625128.46,0.0,internal_timestamp,412.850006104,462184,1450636328,6.37519979477,3.40200996399,34.0235028428,1028.63656267,29,29,29,29,1,0,29,13,29,29,29,29,44.36829,-124.9528
"('3451',)",3659625139.47,2,34.0227012634,3724598987.34,3724598987.95,3659625139.47,0.0,internal_timestamp,412.059997559,466145,1450636339,6.37909984589,3.40227012634,34.0229004148,1028.63192637,29,29,29,29,1,0,29,13,29,29,29,29,44.36829,-124.9528
"('3452',)",3659625150.46,2,34.0234985352,3724598987.34,3724598987.95,3659625150.46,0.0,internal_timestamp,411.089996338,460767,1450636350,6.38019990921,3.40234985352,34.0231651751,1028.62753635,29,29,29,29,1,0,29,13,29,29,29,29,44.36829,-124.9528
"('3453',)",3659625161.46,2,34.0351982117,3724598987.34,3724598987.95,3659625161.46,0.0,internal_timestamp,410.089996338,464554,1450636361,6.3951997757,3.40351982117,34.0217362785,1028.61974367,29,29,29,29,1,0,29,13,29,29,29,29,44.36829,-124.9528
"('3454',)",3659625172.47,2,34.0429000854,3724598987.34,3724598987.95,3659625172.47,0.0,internal_timestamp,409.269989014,470562,1450636372,6.40509986877,3.40429000854,34.0208483183,1028.61390961,29,29,29,29,1,0,29,13,29,29,29,29,44.36829,-124.9528
"('3455',)",3659625183.47,2,34.0493011475,3724598987.34,3724598987.95,3659625183.47,0.0,internal_timestamp,408.600006104,465538,1450636383,6.41359996796,3.40493011475,34.0198339243,1028.60885793,29,29,29,29,1,0,29,13,29,29,29,29,44.36829,-124.9528
"('3456',)",3659625194.47,2,34.0514984131,3724598987.34,3724598987.95,3659625194.47,0.0,internal_timestamp,408.109985352,472384,1450636394,6.41610002518,3.40514984131,34.020027501,1028.60641636,29,29,29,29,1,0,29,13,29,29,29,29,44.36829,-124.9528
"('3457',)",3659625205.47,2,34.0547981262,3724598987.34,3724598987.95,3659625205.47,0.0,internal_timestamp,407.459991455,467371,1450636405,6.4201002121,3.40547981262,34.0200319775,1028.60288397,29,29,29,29,1,0,29,13,29,29,29,29,44.36829,-124.9528
"('3458',)",3659625216.47,2,34.0603981018,3724598987.34,3724598987.95,3659625216.47,0.0,internal_timestamp,406.920013428,473202,1450636416,6.42749977112,3.40603981018,34.0191580758,1028.59869102,29,29,29,29,1,0,29,13,29,29,29,29,44.36829,-124.9528
"('3459',)",3659625227.47,2,34.0634002686,3724598987.34,3724598987.95,3659625227.47,0.0,internal_timestamp,406.440002441,469496,1450636427,6.43170022964,3.40634002686,34.0185502058,1028.59542783,29,29,29,29,1,0,29,13,29,29,29,29,44.36829,-124.9528
"('3460',)",3659625238.48,2,34.0665016174,3724598987.34,3724598987.95,3659625238.48,0.0,internal_timestamp,405.970001221,475719,1450636438,6.43550014496,3.40665016174,34.0184454862,1028.59266186,29,29,29,29,1,0,29,13,29,29,29,29,44.36829,-124.9528
"('3461',)",3659625249.47,2,34.0746994019,3724598987.34,3724598987.95,3659625249.47,0.0,internal_timestamp,405.369995117,471741,1450636449,6.44530010223,3.40746994019,34.0180982819,1028.58827206,29,29,29,29,1,0,29,13,29,29,29,29,44.36829,-124.9528
"('3462',)",3659625260.48,2,34.0789985657,3724598987.34,3724598987.95,3659625260.48,0.0,internal_timestamp,404.670013428,478271,1450636460,6.45109987259,3.40789985657,34.0174474323,1028.58374337,29,29,29,29,1,0,29,13,29,29,29,29,44.36829,-124.9528
"('3463',)",3659625271.49,2,34.0820999146,3724598987.34,3724598987.95,3659625271.49,0.0,internal_timestamp,403.869995117,488676,1450636471,6.45499992371,3.40820999146,34.0174033212,1028.57949827,29,29,29,29,1,0,29,13,29,29,29,29,44.36829,-124.9528
"('3464',)",3659625282.48,2,34.0853004456,3724598987.34,3724598987.95,3659625282.48,0.0,internal_timestamp,403.119995117,478740,1450636482,6.4593000412,3.40853004456,34.0170474176,1028.57518028,29,29,29,29,1,0,29,13,29,29,29,29,44.36829,-124.9528
"('3465',)",3659625293.48,2,34.0868988037,3724598987.34,3724598987.95,3659625293.48,0.0,internal_timestamp,402.329986572,482311,1450636493,6.46169996262,3.40868988037,34.0168210793,1028.57104616,29,29,29,29,1,0,29,13,29,29,29,29,44.36829,-124.9528
"('3466',)",3659625304.48,2,34.0910987854,3724598987.34,3724598987.96,3659625304.48,0.0,internal_timestamp,401.540008545,475995,1450636504,6.46740007401,3.40910987854,34.0162025927,1028.5661427,29,29,29,29,1,0,29,13,29,29,29,29,44.36829,-124.9528
"('3467',)",3659625315.48,2,34.0968017578,3724598987.34,3724598987.96,3659625315.48,0.0,internal_timestamp,400.720001221,482244,1450636515,6.47489976883,3.40968017578,34.0154782343,1028.5607666,29,29,29,29,1,0,29,13,29,29,29,29,44.36829,-124.9528
"('3468',)",3659625326.49,2,34.1021003723,3724598987.34,3724598987.96,3659625326.49,0.0,internal_timestamp,399.839996338,487184,1450636526,6.4811000824,3.41021003723,34.0156246084,1028.55598139,29,29,29,29,1,0,29,13,29,29,29,29,44.36829,-124.9528
"('3469',)",3659625337.48,2,34.1208000183,3724598987.34,3724598987.96,3659625337.48,0.0,internal_timestamp,398.589996338,481901,1450636537,6.50339984894,3.41208000183,34.0148212943,1028.54649996,29,29,29,29,1,0,29,29,29,29,29,29,44.36829,-124.9528
"('3470',)",3659625348.49,2,34.1276016235,3724598987.34,3724598987.96,3659625348.49,0.0,internal_timestamp,397.359985352,488181,1450636548,6.51149988174,3.41276016235,34.0149159909,1028.53980269,29,29,29,29,1,0,29,29,29,29,29,29,44.36829,-124.9528
"('3471',)",3659625359.48,2,34.1363983154,3724598987.34,3724598987.96,3659625359.48,0.0,internal_timestamp,396.25,484379,1450636559,6.5233001709,3.41363983154,34.013489978,1028.53194083,29,29,29,29,1,0,29,29,29,29,29,29,44.36829,-124.9528
"('3472',)",3659625370.49,2,34.1543998718,3724598987.34,3724598987.96,3659625370.49,0.0,internal_timestamp,395.329986572,492311,1450636570,6.54519987106,3.41543998718,34.0121440346,1028.52359361,29,29,29,29,1,0,29,29,29,29,29,29,44.36829,-124.9528
"('3473',)",3659625381.49,2,34.1811981201,3724598987.34,3724598987.96,3659625381.49,0.0,internal_timestamp,394.399993896,486689,1450636581,6.57600021362,3.41811981201,34.0117069292,1028.51465836,29,29,29,29,1,0,29,29,29,29,29,29,44.36829,-124.9528
"('3474',)",3659625392.49,2,34.1944999695,3724598987.34,3724598987.96,3659625392.49,0.0,internal_timestamp,393.450012207,491274,1450636592,6.59149980545,3.41944999695,34.0115145768,1028.50797204,29,29,29,29,1,0,29,29,29,29,29,29,44.36829,-124.9528
"('3475',)",3659625403.49,2,34.2010993958,3724598987.34,3724598987.96,3659625403.49,0.0,internal_timestamp,392.320007324,485995,1450636603,6.59919977188,3.42010993958,34.0117277441,1028.50187744,29,29,29,29,1,0,29,29,29,29,29,29,44.36829,-124.9528
"('3476',)",3659625414.49,2,34.2142982483,3724598987.34,3724598987.96,3659625414.49,0.0,internal_timestamp,391.040008545,490848,1450636614,6.61539983749,3.42142982483,34.0108845184,1028.49306605,29,29,29,29,1,0,29,29,29,29,29,29,44.36829,-124.9528
"('3477',)",3659625425.5,2,34.2238998413,3724598987.34,3724598987.96,3659625425.5,0.0,internal_timestamp,389.809997559,496258,1450636625,6.62769985199,3.42238998413,34.0099046587,1028.48492505,29,29,29,29,1,0,29,29,29,29,29,29,44.36829,-124.9528
"('3478',)",3659625436.49,2,34.2294006348,3724598987.34,3724598987.96,3659625436.49,0.0,internal_timestamp,388.399993896,488766,1450636636,6.6343998909,3.42294006348,34.0100280773,1028.47761664,29,29,29,29,1,0,29,29,29,29,29,29,44.36829,-124.9528
"('3479',)",3659625447.49,2,34.2364997864,3724598987.34,3724598987.96,3659625447.49,0.0,internal_timestamp,386.920013428,494019,1450636647,6.64260005951,3.42364997864,34.0104644719,1028.47002139,29,29,29,29,1,0,29,29,29,29,29,29,44.36829,-124.9528
"('3480',)",3659625458.5,2,34.2380981445,3724598987.34,3724598987.96,3659625458.5,0.0,internal_timestamp,385.529998779,499581,1450636658,6.64489984512,3.42380981445,34.0106256117,1028.46345548,29,29,29,29,1,0,29,29,29,29,29,29,44.36829,-124.9528
"('3481',)",3659625469.49,2,34.2380981445,3724598987.34,3724598987.9,3659625469.49,0.0,internal_timestamp,384.5,494296,1450636669,6.64489984512,3.42380981445,34.0111247491,1028.45912928,29,29,29,29,1,0,29,29,29,29,29,29,44.36829,-124.9528
"('3482',)",3659625480.5,2,34.237701416,3724598987.34,3724598987.9,3659625480.5,0.0,internal_timestamp,383.390014648,499756,1450636680,6.64480018616,3.4237701416,34.0113233247,1028.45421443,29,29,29,29,1,0,29,29,29,29,29,29,44.36829,-124.9528
"('3483',)",3659625491.49,2,34.245300293,3724598987.34,3724598987.9,3659625491.49,0.0,internal_timestamp,382.109985352,494446,1450636691,6.6547999382,3.4245300293,34.0104317474,1028.44623687,29,29,29,29,1,0,29,29,29,29,29,29,44.36829,-124.9528
"('3484',)",3659625502.5,2,34.2580986023,3724598987.34,3724598987.9,3659625502.5,0.0,internal_timestamp,380.839996338,498980,1450636702,6.67089986801,3.42580986023,34.0092344571,1028.43720158,29,29,29,29,1,0,29,29,29,29,29,29,44.36829,-124.9528
"('3485',)",3659625513.51,2,34.2640991211,3724598987.34,3724598987.9,3659625513.51,0.0,internal_timestamp,379.679992676,505239,1450636713,6.67899990082,3.42640991211,34.0084002083,1028.43008602,29,29,29,29,1,0,29,29,29,29,29,29,44.36829,-124.9528
"('3486',)",3659625524.5,2,34.2676010132,3724598987.34,3724598987.9,3659625524.5,0.0,internal_timestamp,378.589996338,498677,1450636724,6.68349981308,3.42676010132,34.0083381297,1028.42440722,29,29,29,29,1,0,29,29,29,29,29,29,44.36829,-124.9528
"('3487',)",3659625535.51,2,34.2733001709,3724598987.34,3724598987.9,3659625535.51,0.0,internal_timestamp,377.549987793,505198,1450636735,6.69059991837,3.42733001709,34.0081023483,1028.4184526,29,29,29,29,1,0,29,29,29,29,29,29,44.36829,-124.9528
"('3488',)",3659625546.5,2,34.2849006653,3724598987.34,3724598987.9,3659625546.5,0.0,internal_timestamp,376.510009766,500271,1450636746,6.70510005951,3.42849006653,34.0070524747,1028.41080947,29,29,29,29,1,0,29,13,29,29,29,29,44.36829,-124.9528
"('3489',)",3659625557.51,2,34.2949981689,3724598987.34,3724598987.9,3659625557.51,0.0,internal_timestamp,375.329986572,506078,1450636757,6.71740007401,3.42949981689,34.0065886022,1028.4032958,29,29,29,29,1,0,29,13,29,29,29,29,44.36829,-124.9528
"('3490',)",3659625568.51,2,34.3065986633,3724598987.34,3724598987.9,3659625568.51,0.0,internal_timestamp,374.140014648,511356,1450636768,6.73190021515,3.43065986633,34.0056090513,1028.39501792,29,29,29,29,1,0,29,13,29,29,29,29,44.36829,-124.9528
"('3491',)",3659625579.51,2,34.3116989136,3724598987.34,3724598987.9,3659625579.51,0.0,internal_timestamp,372.920013428,507015,1450636779,6.7375998497,3.43116989136,34.0061829039,1028.38907165,29,29,29,29,1,0,29,13,29,29,29,29,44.36829,-124.9528
"('3492',)",3659625590.51,2,34.3328018188,3724598987.34,3724598987.9,3659625590.51,0.0,internal_timestamp,371.730010986,505465,1450636790,6.76429986954,3.43328018188,34.0036068502,1028.37780228,29,29,29,29,1,0,29,13,29,29,29,29,44.36829,-124.9528
"('3493',)",3659625601.5,2,34.3414993286,3724598987.34,3724598987.9,3659625601.5,0.0,internal_timestamp,370.589996338,503597,1450636801,6.77479982376,3.43414993286,34.0033565461,1028.37089044,29,29,29,29,1,0,29,13,29,29,29,29,44.36829,-124.9528
"('3494',)",3659625612.51,2,34.3441009521,3724598987.34,3724598987.9,3659625612.51,0.0,internal_timestamp,369.450012207,511802,1450636812,6.77769994736,3.43441009521,34.0039053968,1028.36568808,29,29,29,29,1,0,29,13,29,29,29,29,44.36829,-124.9528
"('3495',)",3659625623.51,2,34.3521995544,3724598987.34,3724598987.9,3659625623.51,0.0,internal_timestamp,368.399993896,508749,1450636823,6.78779983521,3.43521995544,34.0033466189,1028.35900212,29,29,29,29,1,0,29,13,29,29,29,29,44.36829,-124.9528
"('3496',)",3659625634.52,2,34.3620986938,3724598987.34,3724598987.9,3659625634.52,0.0,internal_timestamp,367.5,515856,1450636834,6.8001999855,3.43620986938,34.0024234199,1028.35238826,29,29,29,29,1,0,29,13,29,29,29,29,44.36829,-124.9528
"('3497',)",3659625645.51,2,34.3746986389,3724598987.34,3724598987.9,3659625645.51,0.0,internal_timestamp,366.649993896,512049,1450636845,6.81599998474,3.43746986389,34.00108801,1028.34519314,29,29,29,29,1,0,29,13,29,29,29,29,44.36829,-124.9528
"('3498',)",3659625656.52,2,34.3765983582,3724598987.34,3724598987.9,3659625656.52,0.0,internal_timestamp,365.910003662,517911,1450636856,6.81850004196,3.43765983582,34.0010655935,1028.34143024,29,29,29,29,1,0,29,13,29,29,29,29,44.36829,-124.9528
"('3499',)",3659625667.51,2,34.3769989014,3724598987.34,3724598987.91,3659625667.51,0.0,internal_timestamp,365.190002441,513091,1450636867,6.81920003891,3.43769989014,34.001162476,1028.33810947,29,29,29,29,1,0,29,13,29,29,29,29,44.36829,-124.9528
"('3500',)",3659625678.52,2,34.3773994446,3724598987.34,3724598987.91,3659625678.52,0.0,internal_timestamp,364.5,519093,1450636878,6.81969976425,3.43773994446,34.0014426223,1028.33509858,29,29,29,29,1,0,29,13,29,29,29,29,44.36829,-124.9528
"('3501',)",3659625689.51,2,34.3772010803,3724598987.34,3724598987.91,3659625689.51,0.0,internal_timestamp,363.760009766,513463,1450636889,6.82000017166,3.43772010803,34.0012852335,1028.33154347,29,29,29,29,1,0,29,13,29,29,29,29,44.36829,-124.9528
"('3502',)",3659625699.52,2,34.3772010803,3724598987.34,3724598987.91,3659625699.52,0.0,internal_timestamp,363.089996338,516114,1450636899,6.82040023804,3.43772010803,34.0012137661,1028.32836205,29,29,29,29,1,0,29,13,29,29,29,29,44.36829,-124.9528
"('3503',)",3659625711.51,2,34.376701355,3724598987.34,3724598987.91,3659625711.51,0.0,internal_timestamp,362.309997559,514291,1450636911,6.82030010223,3.4376701355,34.0011398727,1028.32474638,29,29,29,29,1,0,29,13,29,29,29,29,44.36829,-124.9528
"('3504',)",3659625722.52,2,34.3765983582,3724598987.34,3724598987.91,3659625722.52,0.0,internal_timestamp,361.589996338,517682,1450636922,6.82019996643,3.43765983582,34.0014732219,1028.32172534,29,29,29,29,1,0,29,13,29,29,29,29,44.36829,-124.9528
"('3505',)",3659625733.52,2,34.3769989014,3724598987.34,3724598987.91,3659625733.52,0.0,internal_timestamp,360.829986572,523138,1450636933,6.82140016556,3.43769989014,34.00109562,1028.31777703,29,29,29,29,1,0,29,13,29,29,29,29,44.36829,-124.9528
"('3506',)",3659625744.52,2,34.3772010803,3724598987.34,3724598987.91,3659625744.52,0.0,internal_timestamp,360.119995117,516697,1450636944,6.82219982147,3.43772010803,34.0008712669,1028.31423527,29,29,29,29,1,0,29,13,29,29,29,29,44.36829,-124.9528
"('3507',)",3659625755.52,2,34.379699707,3724598987.34,3724598987.91,3659625755.52,0.0,internal_timestamp,359.390014648,520251,1450636955,6.82590007782,3.4379699707,34.0003174794,1028.30992938,29,29,29,29,1,0,29,13,29,29,29,29,44.36829,-124.9528
"('3508',)",3659625766.52,2,34.3821983337,3724598987.34,3724598987.91,3659625766.52,0.0,internal_timestamp,358.579986572,523447,1450636966,6.82999992371,3.43821983337,33.9994078535,1028.30492028,29,29,29,29,1,0,29,13,29,29,29,29,44.36829,-124.9528
"('3509',)",3659625777.53,2,34.3844985962,3724598987.34,3724598987.91,3659625777.53,0.0,internal_timestamp,357.829986572,526500,1450636977,6.83349990845,3.43844985962,33.998843391,1028.30054275,29,29,29,29,1,0,29,13,29,29,29,29,44.36829,-124.9528
"('3510',)",3659625788.53,2,34.384601593,3724598987.34,3724598987.91,3659625788.53,0.0,internal_timestamp,357.209991455,530958,1450636988,6.83459997177,3.4384601593,33.9981700877,1028.29701751,29,29,29,29,1,0,29,13,29,29,29,29,44.36829,-124.9528
"('3511',)",3659625799.52,2,34.3857002258,3724598987.34,3724598987.91,3659625799.52,0.0,internal_timestamp,356.549987793,522613,1450636999,6.83599996567,3.43857002258,33.998314379,1028.29390852,29,29,29,29,1,0,29,13,29,29,29,29,44.36829,-124.9528
"('3512',)",3659625809.53,2,34.387298584,3724598987.34,3724598987.91,3659625809.53,0.0,internal_timestamp,355.929992676,525068,1450637009,6.83869981766,3.4387298584,33.9977055115,1028.29020556,29,29,29,29,1,0,29,13,29,29,29,29,44.36829,-124.9528
"('3513',)",3659625820.53,2,34.393699646,3724598987.34,3724598987.91,3659625820.53,0.0,internal_timestamp,355.390014648,527494,1450637020,6.84660005569,3.4393699646,33.9972031182,1028.28621026,29,29,29,29,1,0,29,13,29,29,29,29,44.36829,-124.9528
"('3514',)",3659625832.54,2,34.3961982727,3724598987.34,3724598987.91,3659625832.54,0.0,internal_timestamp,354.839996338,535974,1450637032,6.84880018234,3.43961982727,33.9980427892,1028.2840369,29,29,29,29,1,0,29,13,29,29,29,29,44.36829,-124.9528
"('3515',)",3659625843.53,2,34.3992996216,3724598987.34,3724598987.91,3659625843.53,0.0,internal_timestamp,354.320007324,529495,1450637043,6.85290002823,3.43992996216,33.9976552741,1028.28076567,29,29,29,29,1,0,29,13,29,29,29,29,44.36829,-124.9528
"('3516',)",3659625854.53,2,34.4003982544,3724598987.34,3724598987.91,3659625854.53,0.0,internal_timestamp,353.829986572,533258,1450637054,6.85419988632,3.44003982544,33.9978160869,1028.27846229,29,29,29,29,1,0,29,13,29,29,29,29,44.36829,-124.9528
"('3517',)",3659625865.54,2,34.4037017822,3724598987.34,3724598987.91,3659625865.54,0.0,internal_timestamp,353.329986572,538960,1450637065,6.85769987106,3.44037017822,33.9982328264,1028.27599995,29,29,29,29,1,0,29,13,29,29,29,29,44.36829,-124.9528
"('3518',)",3659625876.56,2,34.4093017578,3724598987.34,3724598987.91,3659625876.56,0.0,internal_timestamp,352.790008545,555732,1450637076,6.86600017548,3.44093017578,33.9964546768,1028.27094387,29,29,29,29,1,0,29,13,29,29,29,29,44.36829,-124.9528
"('3519',)",3659625887.54,2,34.4076004028,3724598987.34,3724598987.91,3659625887.54,0.0,internal_timestamp,352.149993896,535543,1450637087,6.86670017242,3.44076004028,33.9942043777,1028.26614415,29,29,29,29,1,0,29,13,29,29,29,29,44.36829,-124.9528
"('3520',)",3659625898.54,2,34.412399292,3724598987.34,3724598987.91,3659625898.54,0.0,internal_timestamp,351.299987793,536942,1450637098,6.87620019913,3.4412399292,33.9905134616,1028.25799272,29,29,29,29,1,0,29,13,29,29,29,29,44.36829,-124.9528
"('3521',)",3659625909.54,2,34.4231987,3724598987.34,3724598987.91,3659625909.54,0.0,internal_timestamp,350.570007324,539422,1450637109,6.89209985733,3.44231987,33.9870421345,1028.24964718,29,29,29,29,1,0,29,13,29,29,29,29,44.36829,-124.9528
"('3522',)",3659625920.54,2,34.4263000488,3724598987.34,3724598987.91,3659625920.54,0.0,internal_timestamp,350.019989014,543500,1450637120,6.89589977264,3.44263000488,33.9869647423,1028.2465229,29,29,29,29,1,0,29,13,29,29,29,29,44.36829,-124.9528
"('3523',)",3659625931.54,2,34.4271011353,3724598987.34,3724598987.91,3659625931.54,0.0,internal_timestamp,349.579986572,539849,1450637131,6.89699983597,3.44271011353,33.9869715307,1028.24435519,29,29,29,29,1,0,29,13,29,29,29,29,44.36829,-124.9528
"('3524',)",3659625942.55,2,34.4281005859,3724598987.34,3724598987.91,3659625942.55,0.0,internal_timestamp,349.179992676,545217,1450637142,6.89849996567,3.44281005859,33.9867823027,1028.24215949,29,29,29,29,1,0,29,13,29,29,29,29,44.36829,-124.9528
